episode_index,environment_steps,optimizer_step_calls_at_observation,sb3_update_counter_at_observation,record_phase,episode_metrics.aux_shift_kwh,episode_metrics.bess_throughput_kwh,episode_metrics.carbon_delta_kg,episode_metrics.carbon_kg,episode_metrics.degradation_cost_cny,episode_metrics.demand_charge_cny,episode_metrics.energy_cost_cny,episode_metrics.financial_delta_cny,episode_metrics.flex_deadline_violation_kwh,episode_metrics.guardrail_violation_rate,episode_metrics.guardrail_violations,episode_metrics.max_flex_age_hours,episode_metrics.nonzero_bess_action_rate,episode_metrics.nonzero_bess_actions,episode_metrics.nonzero_flex_action_rate,episode_metrics.nonzero_flex_actions,episode_metrics.peak_kw,episode_metrics.physical_power_violations,episode_metrics.projection_count,episode_metrics.projection_rate,episode_metrics.reserve_shortfall_kwh,episode_metrics.reward,episode_metrics.shore_sla_violation_kwh,episode_metrics.soc_max_observed,episode_metrics.soc_min_observed,episode_metrics.temperature_max_c,episode_metrics.terminal_flex_backlog_kwh,episode_metrics.terminal_soc_error,episode_metrics.total_cost_cny,episode_metrics.training_reward
59,9912,11866,7911,after_environment_step_before_replay_storage_and_optimizer,24124.51317446038,17691.377245508957,304.6031350779667,2187129.2069469164,1415.310179640729,224418.39169162052,2766725.357583772,3330.2488641691375,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25679.454124487595,0.0,0.0,0.0,0.0,-0.4400975215425403,0.0,0.7567664670658683,0.58,25.560617222104455,0.0,0.0,2992559.059455033,-34.927432425523655
60,10080,12118,8079,after_environment_step_before_replay_storage_and_optimizer,23906.43071917814,17691.377245508957,764.3875038018796,2240001.314996464,1415.310179640729,244143.80399789303,2825748.015568106,13256.528475733749,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27936.567797691238,0.0,1.0,0.005952380952380952,0.0,-0.24027435105624745,0.0,0.7567664670658683,0.58,33.076338480485425,0.0,0.0,3071307.1297456394,-112.14589260678113
61,10248,12370,8247,after_environment_step_before_replay_storage_and_optimizer,24147.746652699025,17691.377245508953,418.96195462584365,2065635.425843933,1415.310179640729,230674.72987099926,2608142.130774395,14814.797285418024,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26395.346204693757,0.0,0.0,0.0,0.0,-0.5260504123824727,0.0,0.7567664670658683,0.58,25.513629797101466,0.0,0.0,2840232.170825035,-99.21170370464041
62,10416,12622,8415,after_environment_step_before_replay_storage_and_optimizer,24428.83309414402,17583.502994011953,763.2535041619012,2073071.377630476,1406.6802395209684,228255.56783833192,2618577.280200728,18256.939069075066,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26118.529496538453,0.0,0.0,0.0,0.0,-0.5433595416217616,0.0,0.755688622754491,0.58,26.518382271128022,0.0,0.0,2848239.528278581,-137.07990559508926
63,10584,12874,8583,after_environment_step_before_replay_storage_and_optimizer,23879.005217014965,17691.377245508957,107.3782479132733,2047361.1678508944,1415.310179640729,226190.0384754026,2593419.6438668645,13363.96743364939,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25882.177804868676,0.0,1.0,0.005952380952380952,0.0,-0.7082646033741155,0.0,0.7567664670658683,0.58,32.61176115941236,0.0,0.0,2821024.9925219077,-73.26253204304325
64,10752,13126,8751,after_environment_step_before_replay_storage_and_optimizer,24434.944959640772,17659.13723560826,665.3441668332543,2116358.185575781,1412.7309788486732,238975.0831633874,2671264.722152767,20740.24239227679,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27345.12817212633,0.0,1.0,0.005952380952380952,0.0,-0.5513929885006211,0.0,0.756444335409908,0.58,27.01374163477477,0.0,0.0,2911652.5362950033,-143.62186197137905
65,10920,13378,8919,after_environment_step_before_replay_storage_and_optimizer,24347.165971929167,17691.377245508957,417.1663627361795,2034333.7651928922,1415.3101796407295,238614.81504131894,2568167.6193992426,26953.62392268114,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27303.9038827825,0.0,1.0,0.005952380952380952,0.0,-0.6111705459452215,0.0,0.7567664670658683,0.58,25.555288799570747,0.0,0.0,2808197.744620202,-159.79810137757661
66,11088,13630,9087,after_environment_step_before_replay_storage_and_optimizer,23913.618048435656,17691.377245508957,716.5970511489868,2098236.365221182,1415.310179640729,228421.5710227807,2646912.0758454306,12733.877694874545,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26137.524691751452,0.0,1.0,0.005952380952380952,0.0,-0.41980341652041414,0.0,0.7567664670658683,0.58,25.530065452036954,0.0,0.0,2876748.9570478518,-106.66521154331166
67,11256,13882,9255,after_environment_step_before_replay_storage_and_optimizer,24188.646273964594,17691.37724550896,102.8219954537526,2081634.6643424612,1415.3101796407295,222701.1198857166,2633290.096621534,12647.351866781897,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25482.95239293797,0.0,1.0,0.005952380952380952,0.0,-0.6968692942798064,0.0,0.7567664670658683,0.58,25.521970865395744,0.0,0.0,2857406.526686891,-69.40607906113459
68,11424,14134,9423,after_environment_step_before_replay_storage_and_optimizer,24074.9972630695,17691.377245508957,215.41772622170538,2076885.9129626069,1415.310179640729,214998.99782611744,2626918.9915968515,4717.276675573569,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24601.624046362595,0.0,1.0,0.005952380952380952,0.0,-0.5368953646754318,0.0,0.7567664670658683,0.58,28.777276928717484,0.0,0.0,2843333.2996026096,-36.51144695117037
69,11592,14386,9591,after_environment_step_before_replay_storage_and_optimizer,23960.44661624489,17691.37724550896,749.7443089608478,2097176.251824727,1415.3101796407295,234446.3884952573,2649795.5287718736,20356.194857465616,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26826.924623399977,0.0,0.0,0.0,0.0,-0.6422677349279884,0.0,0.7567664670658683,0.58,25.578556536924996,0.0,0.0,2885657.227446771,-146.76563282497887
70,11760,14638,9759,after_environment_step_before_replay_storage_and_optimizer,24001.069516522053,17691.377245508964,763.6231760905666,2070652.5234795245,1415.3101796407295,238575.04230946538,2616196.180878738,26882.322970983172,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27299.352820655462,0.0,1.0,0.005952380952380952,0.0,-0.7161205831921393,0.0,0.7567664670658683,0.58,25.57151319361177,0.0,0.0,2856186.533367844,-180.22900542034992
71,11928,14890,9927,after_environment_step_before_replay_storage_and_optimizer,24450.14348113311,17691.37724550896,753.045054440563,2040185.6763748855,1415.310179640729,225904.0708718587,2573212.618480595,18181.841748508094,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25849.45547805338,0.0,0.0,0.0,0.0,-0.515667594060866,0.0,0.7567664670658683,0.58,25.506352174852914,0.0,0.0,2800531.999532094,-136.09191200897405
72,12096,15142,10095,after_environment_step_before_replay_storage_and_optimizer,24095.16003548679,17691.377245508964,668.1745130295785,2039418.140778631,1415.3101796407295,239354.83882493968,2573831.621317945,28813.25196810477,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27388.58235614324,0.0,0.0,0.0,0.0,-0.5968355013323674,0.0,0.7567664670658683,0.58,25.54438531698281,0.0,0.0,2814601.770322525,-184.1567306222987
73,12264,15394,10263,after_environment_step_before_replay_storage_and_optimizer,24095.987267761462,17691.37724550896,61.263425675133476,2062417.4046878791,1415.3101796407295,211244.22280045008,2611318.994401594,7503.9487115253905,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24171.977561987595,0.0,1.0,0.005952380952380952,0.0,-0.6640096907958012,0.0,0.7567664670658683,0.58,25.5170529163689,0.0,0.0,2823978.5273816846,-41.19554909813498
74,12432,15646,10431,after_environment_step_before_replay_storage_and_optimizer,24258.616810694235,17685.66336920681,572.0966033132154,2095579.7436404438,1414.853069536557,212922.57861372395,2647160.003750694,-186.44029831249406,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24364.026265245197,0.0,1.0,0.005952380952380952,0.0,-0.3734378891806633,0.0,0.7567093758788359,0.58,25.551107508579445,0.0,0.0,2861497.4354339545,-33.3935947072305
75,12600,15898,10599,after_environment_step_before_replay_storage_and_optimizer,24123.532549441847,17691.377245508957,493.9467565742234,2207604.2595073013,1415.310179640729,228217.5433683346,2789956.3942857357,5142.307465327239,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26114.178482231895,0.0,1.0,0.005952380952380952,0.0,-0.3183177122458096,0.0,0.7567664670658683,0.58,33.11208937034673,0.0,0.0,3019589.2478337106,-55.34834272108986
76,12768,16150,10767,after_environment_step_before_replay_storage_and_optimizer,24080.17754775743,17691.37724550896,248.20109095308362,2070617.7437911793,1415.3101796407295,226484.6366439743,2615440.3360281456,14506.258067538294,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25915.887698687853,0.0,0.0,0.0,0.0,-0.5703951538625822,0.0,0.7567664670658683,0.58,27.27184940113321,0.0,0.0,2843340.2828517603,-87.42335579487624
77,12936,16402,10935,after_environment_step_before_replay_storage_and_optimizer,24197.849320243407,17691.37724550896,61.29308121050235,2046130.6720097929,1415.3101796407295,218181.33689182583,2593277.777554036,7559.328380464227,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24965.768577612595,0.0,1.0,0.005952380952380952,0.0,-0.7001139221917482,0.0,0.7567664670658683,0.58,32.452094008232116,0.0,0.0,2812874.4246255024,-41.47422677495119
78,13104,16654,11103,after_environment_step_before_replay_storage_and_optimizer,24271.3105885713,17673.60664969924,422.68135365949274,2061623.0822795539,1413.888531975952,236940.3699794508,2604065.7480843086,24405.058404147017,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27112.302673870425,0.0,1.0,0.005952380952380952,0.0,-0.6020848238007183,0.0,0.7565889090727653,0.58,25.514456562008327,0.0,0.0,2842420.0065957354,-147.38617324030463
79,13272,16906,11271,after_environment_step_before_replay_storage_and_optimizer,24021.42752875489,17644.557872682082,412.75812334458897,2200823.368497511,1411.564629814579,243015.92933283356,2776887.414277856,17897.034024823566,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27807.50883108316,0.0,1.0,0.005952380952380952,0.0,-0.6675588352233854,0.0,0.7562986631741759,0.58,32.982187878751844,0.0,0.0,3021314.908240504,-114.25065752479296
80,13440,17158,11439,after_environment_step_before_replay_storage_and_optimizer,24182.758197595736,17691.377245508964,579.7916505028097,2100842.872403884,1415.3101796407295,217732.2805691396,2655056.6521477615,4853.666400175244,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24914.38454820747,0.0,0.0,0.0,0.0,-0.42452568975547483,0.0,0.7567664670658683,0.58,25.550467606096014,0.0,0.0,2874204.2428965415,-59.055831031045
81,13608,17410,11607,after_environment_step_before_replay_storage_and_optimizer,24455.542889768054,17691.377245508957,648.899270411921,2193590.1298284153,1415.310179640729,228337.54951749335,2769181.97559598,7852.542092591955,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26127.910388867305,0.0,0.0,0.0,0.0,-0.19965135397422945,0.0,0.7567664670658683,0.58,33.39535348053403,0.0,0.0,2998934.8352931137,-78.19666668767482
82,13776,17662,11775,after_environment_step_before_replay_storage_and_optimizer,24210.499436811773,17691.37724550896,713.7646420189776,2082618.7119626768,1415.3101796407295,231264.33832032132,2629682.5022927346,14709.17667835428,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26462.813148965342,0.0,1.0,0.005952380952380952,0.0,-0.46692386327957514,0.0,0.7567664670658683,0.58,25.467622999626773,0.0,0.0,2862362.1507926965,-116.37176191290969
83,13944,17914,11943,after_environment_step_before_replay_storage_and_optimizer,24173.553137713207,17691.37724550896,508.30088249957953,2083264.7031597516,1415.310179640729,227455.70459358342,2630021.1511318297,10143.571122176478,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26027.003791606,0.0,1.0,0.005952380952380952,0.0,-0.47217976767623915,0.0,0.7567664670658683,0.58,25.35327735461412,0.0,0.0,2858892.1659050537,-81.21590856085676
84,14112,18166,12111,after_environment_step_before_replay_storage_and_optimizer,23981.121242744102,17691.377245508953,650.76180414583,2103885.3135425276,1415.310179640729,222020.24831116432,2656279.355447565,10110.283117880634,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25405.042511169417,0.0,1.0,0.005952380952380952,0.0,-0.47779577775977206,0.0,0.7567664670658683,0.58,25.56859214392611,0.0,0.0,2879714.91393837,-89.5971238381527
85,14280,18418,12279,after_environment_step_before_replay_storage_and_optimizer,23856.94054602904,17691.37724550896,645.3188858231551,2173521.1077372353,1415.310179640729,222127.7563990052,2746775.7819411037,-691.9815539969903,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25417.34430599519,0.0,1.0,0.005952380952380952,0.0,-0.14233192044355106,0.0,0.7567664670658683,0.58,27.518962347294007,0.0,0.0,2970318.8485197495,-35.25922537940444
86,14448,18670,12447,after_environment_step_before_replay_storage_and_optimizer,24301.731914420885,17677.663253433282,571.297338000446,2077790.7443333368,1414.2130602746752,213686.64307764993,2626879.8627244015,-307.45404341061317,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24451.45563412019,0.0,0.0,0.0,0.0,-0.37123693849713435,0.0,0.7566294413332221,0.58,25.549131863931485,0.0,0.0,2841980.7188623264,-32.74057006297358
87,14616,18922,12615,after_environment_step_before_replay_storage_and_optimizer,24144.919792296234,17663.63131537728,648.6863338059593,2155294.4825277436,1413.0905052301946,221035.09348114222,2722692.635394736,-780.7052038489599,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25292.31450312882,0.0,1.0,0.005952380952380952,0.0,-0.18642214780206073,0.0,0.7564892387881162,0.58,28.52964394350559,0.0,0.0,2945140.8193811085,-35.01765400911271
88,14784,19174,12783,after_environment_step_before_replay_storage_and_optimizer,24318.766383975413,17691.377245508957,102.96265804595168,2233680.662341768,1415.310179640729,241383.93632818546,2823757.8188392366,17466.224874005446,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27620.765270635882,0.0,1.0,0.005952380952380952,0.0,-1.2081927619901613,0.0,0.7567664670658683,0.58,33.19588522317215,0.0,0.0,3066557.0653470624,-93.50888385278424
89,14952,19426,12951,after_environment_step_before_replay_storage_and_optimizer,24026.93734667179,17667.07814699125,243.42832942179302,2164017.36494978,1413.3662517593125,229767.14544588875,2735862.0791386045,9871.990042978441,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26291.494321463302,0.0,0.0,0.0,0.0,-0.7646633977676106,0.0,0.7565236784045756,0.58,25.508678037440372,0.0,0.0,2967042.5908362526,-63.96564998019946
90,15120,19678,13119,after_environment_step_before_replay_storage_and_optimizer,24208.901034180213,17691.37724550896,95.57255524658103,2205644.414737896,1415.310179640729,224553.21206739917,2793021.446519698,6461.934772701596,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25694.88117406565,0.0,0.0,0.0,0.0,-0.8758526938995066,0.0,0.7567664670658683,0.58,29.38959431611671,0.0,0.0,3018989.9687667377,-38.04402717830313
91,15288,19930,13287,after_environment_step_before_replay_storage_and_optimizer,23872.308050741725,17691.377245508957,414.3866161136957,2100754.3035944165,1415.310179640729,238314.76962121984,2652448.478218482,22837.227542235858,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27269.570677992026,0.0,1.0,0.005952380952380952,0.0,-0.6465311600934482,0.0,0.7567664670658683,0.58,25.416104108206955,0.0,0.0,2892178.5580193424,-139.04933467800092
92,15456,20182,13455,after_environment_step_before_replay_storage_and_optimizer,24139.538047551523,17691.37724550896,513.86830777244,2215988.936092017,1415.310179640729,249110.61777755493,2796724.084263801,19051.83249190248,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,28504.903866933568,0.0,0.0,0.0,0.0,-0.5183759356289027,0.0,0.7567664670658683,0.58,32.073360432101836,0.0,0.0,3047250.0122209964,-126.09126092585846
93,15624,20434,13623,after_environment_step_before_replay_storage_and_optimizer,24180.52477213111,17663.963649022062,94.16575232427203,2073429.570908419,1413.117091921777,212014.197042908,2626156.504096881,6580.002335147559,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24260.08316726884,0.0,0.0,0.0,0.0,-0.6226151057131695,0.0,0.756492559357423,0.58,25.47613032762833,0.0,0.0,2839583.8182317107,-38.549956815194406
94,15792,20686,13791,after_environment_step_before_replay_storage_and_optimizer,24139.74538892612,17691.37724550896,97.94891595034824,2082939.7406498578,1415.3101796407295,213749.1194200188,2636311.453225794,6376.061635271695,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24458.604595288805,0.0,1.0,0.005952380952380952,0.0,-0.6466638936751622,0.0,0.7567664670658683,0.58,25.530894441324435,0.0,0.0,2851475.8828254533,-37.75724313337961
95,15960,20938,13959,after_environment_step_before_replay_storage_and_optimizer,24151.254609580716,17691.377245508957,753.1350329384804,2206148.196979575,1415.310179640729,244540.918624874,2786546.557893905,20189.94974418464,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27982.008310693996,0.0,1.0,0.005952380952380952,0.0,-0.28279211687042016,0.0,0.7567664670658683,0.58,29.528448077476355,0.0,0.0,3032502.7866984196,-146.13785069723187
96,16128,21190,14127,after_environment_step_before_replay_storage_and_optimizer,23577.05790069367,17691.37724550896,713.5088537004103,2044577.8056616923,1415.310179640729,231685.96458894265,2579920.6313815066,24149.89553522672,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26511.058448029857,0.0,1.0,0.005952380952380952,0.0,-0.5350304329368922,0.0,0.7567664670658683,0.58,28.972838603900577,0.0,0.0,2813021.9061500896,-163.5600088981582
97,16296,21442,14295,after_environment_step_before_replay_storage_and_optimizer,24168.586394704424,17691.377245508957,741.2483096868418,2204756.1817937433,1415.310179640729,237749.31602303663,2786609.2205104292,14729.708188785331,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27204.86769342548,0.0,0.0,0.0,0.0,-0.24547675340500333,0.0,0.7567664670658683,0.58,30.399999618530273,0.0,0.0,3025773.8467131066,-118.12343952513689
98,16464,21694,14463,after_environment_step_before_replay_storage_and_optimizer,24209.20789941464,17691.377245508964,224.33064415209083,2175416.4481269615,1415.3101796407295,224697.44931482378,2750138.9377684593,4702.748946873541,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25711.385765112595,0.0,1.0,0.005952380952380952,0.0,-0.5694589883618079,0.0,0.7567664670658683,0.58,25.43088914361524,0.0,0.0,2976251.6972629237,-36.9735833834934
99,16632,21946,14631,after_environment_step_before_replay_storage_and_optimizer,24054.885827579063,17691.37724550896,716.5993592537216,2093867.56488502,1415.3101796407295,232968.15664833004,2642376.502166504,15759.044213712254,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26657.775443547165,0.0,1.0,0.005952380952380952,0.0,-0.5239256078191843,0.0,0.7567664670658683,0.58,25.486742948208153,0.0,0.0,2876759.9689944745,-121.79118262378438
100,16800,22198,14799,after_environment_step_before_replay_storage_and_optimizer,23849.033542834943,17691.377245508964,414.3568228827007,2032520.9579718988,1415.3101796407295,238118.2428915523,2566350.582236737,28229.259480487406,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27247.082774479786,0.0,0.0,0.0,0.0,-0.572289900283067,0.0,0.7567664670658683,0.58,25.538458184904993,0.0,0.0,2805884.13530793,-166.0077067753995
101,16968,22450,14967,after_environment_step_before_replay_storage_and_optimizer,24096.508472141904,17684.991073347002,303.96042674451564,2045450.6162114397,1414.7992858677726,209621.09383338862,2585971.937417321,3786.689575276481,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,23986.248284036712,0.0,1.0,0.005952380952380952,0.0,-0.49163668058491966,0.0,0.7567026585180385,0.58,25.54418069943016,0.0,0.0,2797007.8305365774,-37.171073481053426
102,17136,22702,15135,after_environment_step_before_replay_storage_and_optimizer,24501.113912203593,17691.37724550896,326.23371482788934,2150046.9007583163,1415.310179640729,241156.2135992541,2715161.732735415,20463.960602100542,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,27594.707712132695,0.0,1.0,0.005952380952380952,0.0,-0.7434168935913762,0.0,0.7567664670658683,0.58,32.17532962079018,0.0,0.0,2957733.2565143094,-121.89382590017581
103,17304,22954,15303,after_environment_step_before_replay_storage_and_optimizer,24112.253298283038,17691.37724550896,587.7812407237052,2073095.0727930728,1415.3101796407295,231803.71866440968,2614949.0321457675,16703.256756228213,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26524.532657323194,0.0,1.0,0.005952380952380952,0.0,-0.50451463791827,0.0,0.7567664670658683,0.58,27.284446897161494,0.0,0.0,2848168.0609898176,-118.78315822456307
104,17472,23206,15471,after_environment_step_before_replay_storage_and_optimizer,24391.08209120859,17691.377245508957,645.9676836103445,2095656.3367848757,1415.310179640729,214543.35755535876,2647754.822491069,478.4315923039876,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24549.486637561025,0.0,0.0,0.0,0.0,-0.39904427504942525,0.0,0.7567664670658683,0.58,25.479562155890545,0.0,0.0,2863713.490226068,-41.15021897814061
105,17640,23458,15639,after_environment_step_before_replay_storage_and_optimizer,24246.782442878273,17691.377245508957,220.01204178744956,2032537.6507743234,1415.310179640729,206914.99769778067,2572577.387883939,4714.091130955948,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,23676.598655737595,0.0,1.0,0.005952380952380952,0.0,-0.522739515467966,0.0,0.7567664670658683,0.58,31.0,0.0,0.0,2780907.69576136,-36.77117816202695
106,17808,23710,15807,after_environment_step_before_replay_storage_and_optimizer,23943.974879155736,17691.316396979048,416.9753336221456,2203313.5817033104,1415.3053117583363,246985.77263422322,2783343.6641618223,21769.84351398864,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,28261.764866744998,0.0,1.0,0.005952380952380952,0.0,-0.6423223850018968,0.0,0.756765859087218,0.58,29.511952555048584,0.0,0.0,3031744.742107804,-133.86773758727196
107,17976,23962,15975,after_environment_step_before_replay_storage_and_optimizer,24387.200261942457,17691.377245508964,237.39577010409994,2070335.445409299,1415.3101796407295,231600.47484907543,2616987.833563129,21585.452641318803,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26501.27613992005,0.0,0.0,0.0,0.0,-0.577913667968654,0.0,0.7567664670658683,0.58,26.961811462457888,0.0,0.0,2850003.618591845,-122.17100941283994
108,18144,24214,16143,after_environment_step_before_replay_storage_and_optimizer,23868.343304862403,17691.377245508964,703.3306541818201,2076719.1264828953,1415.3101796407295,226709.11099215617,2624568.4978834162,14863.064735284182,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25941.573555728395,0.0,0.0,0.0,0.0,-0.5753635052871178,0.0,0.7567664670658683,0.58,25.46846141431005,0.0,0.0,2852692.9190552128,-116.5151629273298
109,18312,24466,16311,after_environment_step_before_replay_storage_and_optimizer,23988.265289489664,17691.37724550896,51.01527032397826,2054577.312576943,1415.3101796407295,217537.99194480357,2602759.407288038,13267.191835700327,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24892.152743684055,0.0,1.0,0.005952380952380952,0.0,-0.7201727288050929,0.0,0.7567664670658683,0.58,25.5694190344767,0.0,0.0,2821712.709412482,-69.39687539794
110,18480,24718,16479,after_environment_step_before_replay_storage_and_optimizer,24352.771266561715,17691.37724550896,49.073491369154,2154787.725986272,1415.310179640729,224688.6288753861,2729750.447725403,11776.67984949897,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25710.376471408134,0.0,1.0,0.005952380952380952,0.0,-0.9741560268490496,0.0,0.7567664670658683,0.58,25.57026488916898,0.0,0.0,2955854.3867804296,-61.82780872964383
111,18648,24970,16647,after_environment_step_before_replay_storage_and_optimizer,24121.040365929057,17691.37724550896,573.6525380453404,2098466.318844959,1415.310179640729,218645.93591073234,2650806.3607534915,4909.67806317648,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25018.931106326752,0.0,0.0,0.0,0.0,-0.4162444913552792,0.0,0.7567664670658683,0.58,25.57013943070359,0.0,0.0,2870867.6068438645,-58.96754259860272
112,18816,25222,16815,after_environment_step_before_replay_storage_and_optimizer,24382.819995973794,17691.37724550896,708.3001383567116,2131405.322721424,1415.3101796407295,227214.23920551845,2692036.1008118247,9415.7286564127,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25999.373706082588,0.0,1.0,0.005952380952380952,0.0,-0.38890216619435003,0.0,0.7567664670658683,0.58,33.06050459568175,0.0,0.0,2920665.6501969835,-89.57665158346583
113,18984,25474,16983,after_environment_step_before_replay_storage_and_optimizer,24077.30082574142,17662.648882069032,494.01706679450217,2100994.065687516,1413.011910565535,216670.46597195513,2655285.784237675,3563.360770931239,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24792.884616621744,0.0,0.0,0.0,0.0,-0.42448388299878914,0.0,0.7564794226351612,0.58,25.49629012374195,0.0,0.0,2873369.2621201957,-47.4578278623265
114,19152,25726,17151,after_environment_step_before_replay_storage_and_optimizer,24243.451384075135,17691.37724550896,146.31049795534273,2079175.6474006625,1415.3101796407295,213349.4907243799,2631025.6180975423,5784.377430949608,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24412.87640572674,0.0,0.0,0.0,0.0,-0.6063466369891164,0.0,0.7567664670658683,0.58,25.54706065907974,0.0,0.0,2845790.4190015625,-37.70051703206884
115,19320,25978,17319,after_environment_step_before_replay_storage_and_optimizer,24030.656393022193,17691.377245508964,93.94501986698378,2090410.3449388102,1415.3101796407295,213436.86230250355,2646866.4428729406,6723.428376907268,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24422.874046362598,0.0,0.0,0.0,0.0,-0.6395031943844053,0.0,0.7567664670658683,0.58,25.561699466614158,0.0,0.0,2861718.6153550847,-39.25384307655562
116,19488,26230,17487,after_environment_step_before_replay_storage_and_optimizer,24079.35603730725,17691.377245508957,302.13708060291356,2077958.7194499106,1415.310179640729,211913.0974154398,2628682.702438024,4017.3378314997053,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,24248.514671362595,0.0,0.0,0.0,0.0,-0.4955439047211794,0.0,0.7567664670658683,0.58,25.54985111390519,0.0,0.0,2842011.110033104,-38.21491399367349
117,19656,26482,17655,after_environment_step_before_replay_storage_and_optimizer,24034.737509247963,17691.377245508957,59.87448175774807,2178393.079206364,1415.310179640729,222722.05831966063,2759682.0499348585,7620.73736414899,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25485.348308664175,0.0,1.0,0.005952380952380952,0.0,-0.9411438661562814,0.0,0.7567664670658683,0.58,25.501619156405273,0.0,0.0,2983819.41843416,-41.69615572620978
118,19824,26734,17823,after_environment_step_before_replay_storage_and_optimizer,24061.86212717792,17610.884862558472,712.5477308727823,2105992.374520283,1408.8707890046899,221197.084336255,2661325.6302562836,9131.93420130948,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,25310.85058076978,0.0,0.0,0.0,0.0,-0.4704179195636747,0.0,0.7559622134477119,0.58,25.523753555761477,0.0,0.0,2883931.5853815433,-88.41253485891392
119,19992,26986,17991,after_environment_step_before_replay_storage_and_optimizer,23922.042926586208,17691.377245508957,324.5107076147051,2049301.0859194507,1415.310179640729,227221.3563719429,2587314.9180401103,18120.64609670159,0.0,0.0,0.0,12.0,1.0,168.0,1.0,168.0,26000.18809989102,0.0,0.0,0.0,0.0,-0.49014748992112334,0.0,0.7567664670658683,0.58,25.526751116019057,0.0,0.0,2815951.5845916937,-110.07387294039015
