timestamp,temperature_2m_c,wind_speed_10m_mps,precipitation_mm,cloud_cover_percent,wave_height_m,sea_level_height_msl,ocean_current_velocity_kmh
2025-05-31T12:00:00Z,21.5,9.36,0.0,100.0,0.66,-1.12,2.0
2025-05-31T13:00:00Z,21.5,8.99,0.0,100.0,0.64,-0.96,0.6
2025-05-31T14:00:00Z,21.4,8.73,0.1,100.0,0.64,-0.49,2.0
2025-05-31T15:00:00Z,21.3,9.03,0.5,100.0,0.62,0.2,4.0
2025-05-31T16:00:00Z,21.2,9.74,1.4,100.0,0.68,0.88,4.9
2025-05-31T17:00:00Z,21.0,10.46,1.3,100.0,0.74,1.4,4.6
2025-05-31T18:00:00Z,21.0,11.56,1.4,100.0,0.8,1.72,3.4
2025-05-31T19:00:00Z,20.7,11.92,1.9,100.0,0.94,1.79,2.1
2025-05-31T20:00:00Z,20.4,11.59,2.7,100.0,1.06,1.55,1.3
2025-05-31T21:00:00Z,20.2,12.02,4.2,100.0,1.2,1.1,2.2
2025-05-31T22:00:00Z,18.7,11.93,4.0,100.0,1.26,0.54,3.1
2025-05-31T23:00:00Z,18.9,12.44,3.6,100.0,1.3,0.04,3.4
2025-06-01T00:00:00Z,19.0,12.37,5.1,100.0,1.36,-0.34,2.9
2025-06-01T01:00:00Z,19.1,12.46,4.8,100.0,1.4,-0.5,1.8
2025-06-01T02:00:00Z,19.4,12.45,5.8,100.0,1.46,-0.42,0.4
2025-06-01T03:00:00Z,19.7,11.79,4.6,100.0,1.5,-0.09,1.8
2025-06-01T04:00:00Z,20.1,11.67,2.9,100.0,1.5,0.33,3.3
2025-06-01T05:00:00Z,20.5,11.79,2.3,100.0,1.52,0.65,3.4
2025-06-01T06:00:00Z,20.7,11.21,2.3,100.0,1.52,0.86,2.7
2025-06-01T07:00:00Z,21.1,11.07,3.4,100.0,1.4,0.91,1.7
2025-06-01T08:00:00Z,21.4,11.05,3.5,100.0,1.3,0.75,1.1
2025-06-01T09:00:00Z,21.6,10.64,3.5,100.0,1.18,0.39,1.9
2025-06-01T10:00:00Z,21.5,9.34,1.9,98.0,1.08,-0.09,2.7
2025-06-01T11:00:00Z,21.5,9.24,1.9,100.0,0.96,-0.51,3.1
2025-06-01T12:00:00Z,21.6,8.49,2.5,100.0,0.86,-0.76,2.5
2025-06-01T13:00:00Z,21.6,7.83,1.0,100.0,0.78,-0.82,1.6
2025-06-01T14:00:00Z,21.4,6.65,2.6,100.0,0.68,-0.65,0.7
2025-06-01T15:00:00Z,21.3,5.09,2.8,100.0,0.6,-0.21,2.1
2025-06-01T16:00:00Z,21.1,3.71,3.2,100.0,0.54,0.37,3.6
2025-06-01T17:00:00Z,21.0,3.13,2.3,100.0,0.5,0.9,4.1
2025-06-01T18:00:00Z,20.9,2.68,0.8,100.0,0.44,1.3,3.6
2025-06-01T19:00:00Z,21.0,2.58,0.1,100.0,0.42,1.54,2.4
2025-06-01T20:00:00Z,21.0,2.2,0.1,100.0,0.38,1.57,1.0
2025-06-01T21:00:00Z,21.0,1.55,1.4,99.0,0.36,1.34,0.7
2025-06-01T22:00:00Z,20.8,1.8,2.1,100.0,0.34,0.89,2.2
2025-06-01T23:00:00Z,20.8,0.51,2.3,100.0,0.32,0.38,3.3
2025-06-02T00:00:00Z,20.8,1.03,3.9,100.0,0.3,-0.07,3.5
2025-06-02T01:00:00Z,20.8,2.56,6.1,100.0,0.3,-0.38,3.0
2025-06-02T02:00:00Z,21.0,4.02,4.7,100.0,0.28,-0.52,2.2
2025-06-02T03:00:00Z,21.1,5.16,1.3,100.0,0.28,-0.44,0.9
2025-06-02T04:00:00Z,21.1,6.61,0.4,100.0,0.34,-0.14,1.0
2025-06-02T05:00:00Z,21.3,7.56,0.0,99.0,0.42,0.22,2.0
2025-06-02T06:00:00Z,21.6,7.62,0.0,85.0,0.48,0.49,2.0
2025-06-02T07:00:00Z,21.9,8.18,0.0,92.0,0.54,0.66,1.3
2025-06-02T08:00:00Z,21.9,8.43,0.0,99.0,0.6,0.71,0.5
2025-06-02T09:00:00Z,21.8,8.23,0.0,99.0,0.66,0.59,0.6
2025-06-02T10:00:00Z,21.4,7.85,0.0,100.0,0.66,0.28,1.5
2025-06-02T11:00:00Z,21.4,7.88,0.1,100.0,0.68,-0.12,2.3
2025-06-02T12:00:00Z,21.2,7.79,0.1,100.0,0.68,-0.45,2.2
2025-06-02T13:00:00Z,21.1,7.66,0.1,99.0,0.7,-0.63,1.7
2025-06-02T14:00:00Z,20.8,8.16,0.1,100.0,0.72,-0.65,1.3
2025-06-02T15:00:00Z,20.7,8.55,0.1,100.0,0.74,-0.46,1.7
2025-06-02T16:00:00Z,20.5,8.38,0.0,100.0,0.76,-0.05,2.7
2025-06-02T17:00:00Z,20.3,8.36,0.0,93.0,0.8,0.47,3.8
2025-06-02T18:00:00Z,20.1,8.43,0.0,91.0,0.82,0.93,4.1
2025-06-02T19:00:00Z,20.0,8.62,0.0,75.0,0.8,1.29,3.6
2025-06-02T20:00:00Z,19.9,8.29,0.0,47.0,0.8,1.51,2.5
2025-06-02T21:00:00Z,19.9,8.51,0.0,68.0,0.78,1.53,1.3
2025-06-02T22:00:00Z,19.6,8.34,0.1,68.0,0.72,1.29,0.4
2025-06-02T23:00:00Z,19.6,7.07,0.0,81.0,0.68,0.87,1.9
2025-06-03T00:00:00Z,19.7,6.06,0.0,70.0,0.62,0.4,2.8
2025-06-03T01:00:00Z,20.0,5.69,0.0,57.0,0.56,0.0,2.8
2025-06-03T02:00:00Z,20.3,4.89,0.0,59.0,0.5,-0.28,2.3
2025-06-03T03:00:00Z,20.7,3.8,0.0,38.0,0.44,-0.4,1.5
2025-06-03T04:00:00Z,20.8,2.72,0.0,17.0,0.4,-0.3,0.9
2025-06-03T05:00:00Z,20.8,1.66,0.0,7.0,0.34,-0.02,1.7
2025-06-03T06:00:00Z,20.8,1.07,0.0,6.0,0.3,0.29,2.5
2025-06-03T07:00:00Z,20.9,0.5,0.0,4.0,0.28,0.55,2.5
2025-06-03T08:00:00Z,20.9,0.49,0.0,0.0,0.24,0.74,2.2
2025-06-03T09:00:00Z,20.9,0.46,0.0,2.0,0.22,0.82,1.4
2025-06-03T10:00:00Z,21.3,0.7,0.0,5.0,0.2,0.71,0.4
2025-06-03T11:00:00Z,21.3,1.97,0.0,12.0,0.18,0.43,0.8
2025-06-03T12:00:00Z,21.3,2.69,0.0,12.0,0.16,0.07,1.9
2025-06-03T13:00:00Z,21.2,3.11,0.0,0.0,0.16,-0.24,2.1
2025-06-03T14:00:00Z,21.2,3.31,0.0,0.0,0.16,-0.43,1.8
2025-06-03T15:00:00Z,21.2,3.76,0.0,2.0,0.16,-0.49,1.2
2025-06-03T16:00:00Z,21.1,4.15,0.0,8.0,0.14,-0.37,1.2
2025-06-03T17:00:00Z,21.2,4.37,0.0,8.0,0.14,-0.03,1.9
2025-06-03T18:00:00Z,21.2,4.3,0.0,2.0,0.12,0.39,3.1
2025-06-03T19:00:00Z,21.3,4.29,0.0,2.0,0.14,0.76,3.2
2025-06-03T20:00:00Z,21.3,4.05,0.0,5.0,0.16,1.05,2.9
2025-06-03T21:00:00Z,21.3,3.73,0.0,2.0,0.18,1.24,2.1
2025-06-03T22:00:00Z,21.3,3.65,0.0,4.0,0.18,1.24,1.0
2025-06-03T23:00:00Z,21.4,4.31,0.0,2.0,0.16,0.99,0.6
2025-06-04T00:00:00Z,21.5,4.97,0.0,27.0,0.16,0.57,2.0
2025-06-04T01:00:00Z,21.8,4.76,0.0,23.0,0.18,0.11,2.7
2025-06-04T02:00:00Z,22.1,4.27,0.0,32.0,0.18,-0.27,2.7
2025-06-04T03:00:00Z,22.5,3.54,0.0,17.0,0.2,-0.54,2.3
2025-06-04T04:00:00Z,22.9,3.17,0.0,14.0,0.18,-0.65,1.5
2025-06-04T05:00:00Z,23.2,3.05,0.0,23.0,0.14,-0.54,0.3
2025-06-04T06:00:00Z,23.5,3.25,0.0,80.0,0.12,-0.25,1.3
2025-06-04T07:00:00Z,23.6,4.04,0.0,86.0,0.12,0.07,2.2
2025-06-04T08:00:00Z,23.4,4.64,0.0,11.0,0.1,0.36,2.4
2025-06-04T09:00:00Z,23.1,4.67,0.0,11.0,0.1,0.62,2.2
2025-06-04T10:00:00Z,23.3,4.34,0.0,5.0,0.1,0.76,1.7
2025-06-04T11:00:00Z,23.1,5.19,0.0,30.0,0.1,0.69,0.6
2025-06-04T12:00:00Z,23.0,6.26,0.0,73.0,0.1,0.42,0.7
2025-06-04T13:00:00Z,22.9,6.56,0.0,70.0,0.16,0.07,1.6
2025-06-04T14:00:00Z,23.0,6.59,0.0,38.0,0.24,-0.24,2.2
2025-06-04T15:00:00Z,23.1,6.85,0.0,0.0,0.3,-0.46,2.0
2025-06-04T16:00:00Z,23.1,6.6,0.0,0.0,0.3,-0.55,1.5
2025-06-04T17:00:00Z,23.1,6.5,0.0,0.0,0.3,-0.45,0.6
2025-06-04T18:00:00Z,23.1,6.1,0.0,0.0,0.3,-0.15,0.7
2025-06-04T19:00:00Z,23.0,5.91,0.0,0.0,0.3,0.23,1.8
2025-06-04T20:00:00Z,23.0,5.86,0.0,2.0,0.32,0.57,2.2
2025-06-04T21:00:00Z,22.9,5.78,0.0,7.0,0.32,0.85,2.1
2025-06-04T22:00:00Z,22.9,4.87,0.0,26.0,0.28,1.04,1.6
2025-06-04T23:00:00Z,22.9,4.46,0.0,39.0,0.26,1.03,0.8
2025-06-05T00:00:00Z,23.0,4.44,0.0,64.0,0.22,0.78,1.1
2025-06-05T01:00:00Z,23.0,5.01,0.0,61.0,0.22,0.36,2.3
2025-06-05T02:00:00Z,23.3,5.94,0.0,46.0,0.24,-0.09,2.9
2025-06-05T03:00:00Z,23.4,6.1,0.0,14.0,0.24,-0.46,3.1
2025-06-05T04:00:00Z,23.6,6.17,0.0,4.0,0.26,-0.72,2.7
2025-06-05T05:00:00Z,23.7,6.63,0.0,6.0,0.3,-0.81,1.8
2025-06-05T06:00:00Z,23.7,7.31,0.0,6.0,0.32,-0.65,0.6
2025-06-05T07:00:00Z,23.5,7.85,0.0,15.0,0.36,-0.32,1.0
2025-06-05T08:00:00Z,23.3,8.23,0.0,18.0,0.4,0.05,2.2
2025-06-05T09:00:00Z,23.3,8.37,0.0,14.0,0.44,0.41,2.3
2025-06-05T10:00:00Z,23.4,7.54,0.0,4.0,0.46,0.74,2.3
2025-06-05T11:00:00Z,23.2,8.13,0.0,9.0,0.46,0.92,1.7
2025-06-05T12:00:00Z,23.1,8.44,0.0,10.0,0.48,0.87,0.9
2025-06-05T13:00:00Z,23.0,8.5,0.0,6.0,0.5,0.59,1.5
2025-06-05T14:00:00Z,22.9,8.47,0.0,3.0,0.54,0.22,2.5
2025-06-05T15:00:00Z,22.9,8.71,0.0,3.0,0.56,-0.13,3.1
2025-06-05T16:00:00Z,22.8,8.87,0.0,0.0,0.56,-0.38,2.9
2025-06-05T17:00:00Z,22.7,8.75,0.0,0.0,0.56,-0.51,2.5
2025-06-05T18:00:00Z,22.7,8.77,0.0,0.0,0.56,-0.43,1.6
2025-06-05T19:00:00Z,22.7,8.67,0.0,0.0,0.56,-0.16,0.6
2025-06-05T20:00:00Z,22.7,8.65,0.0,0.0,0.58,0.18,1.3
2025-06-05T21:00:00Z,22.7,8.59,0.0,12.0,0.58,0.49,1.8
2025-06-05T22:00:00Z,22.9,8.08,0.0,4.0,0.58,0.78,1.7
2025-06-05T23:00:00Z,23.0,8.52,0.0,7.0,0.56,0.97,1.5
2025-06-06T00:00:00Z,23.1,8.8,0.0,5.0,0.56,0.94,1.1
2025-06-06T01:00:00Z,23.2,8.74,0.0,3.0,0.54,0.66,1.9
2025-06-06T02:00:00Z,23.3,8.63,0.0,3.0,0.54,0.2,2.9
2025-06-06T03:00:00Z,23.5,8.46,0.0,6.0,0.52,-0.26,3.4
2025-06-06T04:00:00Z,23.6,8.68,0.0,6.0,0.52,-0.64,3.5
2025-06-06T05:00:00Z,23.7,8.74,0.0,1.0,0.52,-0.89,2.9
2025-06-06T06:00:00Z,23.7,8.57,0.0,0.0,0.52,-0.93,2.0
2025-06-06T07:00:00Z,23.7,8.49,0.0,1.0,0.54,-0.71,0.5
2025-06-06T08:00:00Z,23.6,8.69,0.0,4.0,0.54,-0.32,1.6
2025-06-06T09:00:00Z,23.5,8.7,0.0,2.0,0.56,0.12,2.7
2025-06-06T10:00:00Z,23.8,8.05,0.0,4.0,0.58,0.55,2.9
2025-06-06T11:00:00Z,23.7,8.63,0.0,8.0,0.58,0.93,2.7
2025-06-06T12:00:00Z,23.7,8.87,0.0,22.0,0.6,1.13,2.1
2025-06-06T13:00:00Z,23.7,8.81,0.0,25.0,0.6,1.06,0.8
2025-06-06T14:00:00Z,23.7,8.97,0.0,39.0,0.62,0.75,1.4
2025-06-06T15:00:00Z,23.7,9.07,0.0,39.0,0.62,0.33,2.4
2025-06-06T16:00:00Z,23.7,8.74,0.0,36.0,0.62,-0.05,2.9
2025-06-06T17:00:00Z,23.7,8.63,0.0,46.0,0.6,-0.34,2.9
2025-06-06T18:00:00Z,23.7,8.36,0.0,62.0,0.6,-0.5,2.3
2025-06-06T19:00:00Z,23.7,7.99,0.0,23.0,0.56,-0.42,1.3
2025-06-06T20:00:00Z,23.8,7.65,0.0,45.0,0.5,-0.15,0.6
2025-06-06T21:00:00Z,23.8,7.52,0.0,46.0,0.46,0.2,1.7
2025-06-06T22:00:00Z,23.7,6.54,0.0,83.0,0.42,0.54,2.3
2025-06-06T23:00:00Z,23.7,6.6,0.0,94.0,0.4,0.85,2.3
2025-06-07T00:00:00Z,23.8,5.93,0.0,100.0,0.36,1.04,1.9
2025-06-07T01:00:00Z,23.9,5.06,0.0,100.0,0.34,0.96,1.1
2025-06-07T02:00:00Z,23.8,4.25,0.0,98.0,0.3,0.61,1.4
2025-06-07T03:00:00Z,23.8,4.19,0.0,100.0,0.28,0.1,2.5
2025-06-07T04:00:00Z,23.9,4.12,0.0,99.0,0.28,-0.38,3.1
2025-06-07T05:00:00Z,24.0,3.4,0.0,100.0,0.26,-0.75,2.9
2025-06-07T06:00:00Z,24.0,3.03,0.1,100.0,0.26,-0.97,2.2
2025-06-07T07:00:00Z,23.8,4.27,0.1,98.0,0.26,-0.93,0.9
2025-06-07T08:00:00Z,23.7,4.75,0.2,97.0,0.24,-0.62,0.7
2025-06-07T09:00:00Z,23.6,4.79,0.2,98.0,0.24,-0.14,2.6
2025-06-07T10:00:00Z,23.1,3.25,0.6,100.0,0.24,0.37,3.5
2025-06-07T11:00:00Z,23.0,4.15,1.3,100.0,0.26,0.87,3.7
2025-06-07T12:00:00Z,22.9,3.87,0.6,100.0,0.26,1.25,3.4
2025-06-07T13:00:00Z,22.9,3.77,0.9,100.0,0.3,1.41,2.3
2025-06-07T14:00:00Z,22.8,5.08,0.1,99.0,0.32,1.27,0.6
2025-06-07T15:00:00Z,22.8,5.45,0.1,100.0,0.36,0.88,1.1
2025-06-07T16:00:00Z,22.8,4.99,0.1,98.0,0.34,0.39,2.2
2025-06-07T17:00:00Z,22.7,4.65,0.2,96.0,0.3,-0.04,2.9
2025-06-07T18:00:00Z,22.7,4.6,0.1,93.0,0.28,-0.37,2.9
2025-06-07T19:00:00Z,22.7,4.46,0.9,97.0,0.26,-0.53,2.3
2025-06-07T20:00:00Z,22.6,5.4,0.4,100.0,0.22,-0.45,0.9
2025-06-07T21:00:00Z,22.7,6.6,0.2,100.0,0.2,-0.15,0.8
2025-06-07T22:00:00Z,23.6,4.6,0.2,100.0,0.2,0.22,2.1
2025-06-07T23:00:00Z,23.6,3.16,0.6,100.0,0.22,0.6,2.4
2025-06-08T00:00:00Z,23.5,3.0,1.3,100.0,0.22,0.92,2.4
2025-06-08T01:00:00Z,23.5,4.41,1.8,100.0,0.22,1.06,1.7
2025-06-08T02:00:00Z,23.2,4.72,2.3,100.0,0.2,0.92,0.5
2025-06-08T03:00:00Z,23.2,4.5,1.4,100.0,0.2,0.5,1.3
2025-06-08T04:00:00Z,23.2,3.82,0.5,100.0,0.22,-0.02,2.4
2025-06-08T05:00:00Z,23.2,2.57,0.3,100.0,0.26,-0.5,2.8
2025-06-08T06:00:00Z,23.2,0.94,0.0,100.0,0.28,-0.85,2.6
2025-06-08T07:00:00Z,23.1,1.61,1.0,100.0,0.28,-1.0,2.0
2025-06-08T08:00:00Z,22.8,3.13,0.8,100.0,0.3,-0.88,1.1
2025-06-08T09:00:00Z,22.5,3.88,0.7,100.0,0.3,-0.47,1.9
2025-06-08T10:00:00Z,22.8,2.63,0.4,100.0,0.28,0.09,3.5
2025-06-08T11:00:00Z,22.6,3.16,0.4,100.0,0.28,0.67,4.3
2025-06-08T12:00:00Z,22.5,3.04,0.7,100.0,0.26,1.21,4.3
2025-06-08T13:00:00Z,22.5,2.16,0.3,100.0,0.24,1.6,3.6
2025-06-08T14:00:00Z,22.4,1.35,0.1,100.0,0.24,1.69,2.2
2025-06-08T15:00:00Z,22.4,1.2,0.0,100.0,0.22,1.43,0.6
2025-06-08T16:00:00Z,22.4,1.38,0.0,100.0,0.2,0.93,1.8
2025-06-08T17:00:00Z,22.5,1.72,0.1,100.0,0.18,0.38,3.0
2025-06-08T18:00:00Z,22.5,1.32,0.3,100.0,0.16,-0.1,3.5
2025-06-08T19:00:00Z,22.5,0.75,4.8,100.0,0.16,-0.46,3.4
2025-06-08T20:00:00Z,22.5,1.06,5.3,100.0,0.18,-0.62,2.7
2025-06-08T21:00:00Z,22.5,1.84,4.7,100.0,0.18,-0.48,1.3
2025-06-08T22:00:00Z,22.4,2.66,3.7,98.0,0.16,-0.14,1.5
2025-06-08T23:00:00Z,22.5,3.32,0.8,100.0,0.16,0.27,2.6
2025-06-09T00:00:00Z,22.5,3.34,0.7,100.0,0.14,0.66,3.1
2025-06-09T01:00:00Z,22.5,3.34,0.4,100.0,0.14,0.96,2.7
2025-06-09T02:00:00Z,22.7,3.05,0.2,100.0,0.14,1.03,1.8
2025-06-09T03:00:00Z,22.9,2.53,0.1,97.0,0.14,0.79,0.5
2025-06-09T04:00:00Z,23.0,2.17,0.1,88.0,0.14,0.31,1.3
2025-06-09T05:00:00Z,23.0,1.95,0.1,87.0,0.14,-0.24,2.1
2025-06-09T06:00:00Z,22.9,2.5,0.4,88.0,0.14,-0.7,2.2
2025-06-09T07:00:00Z,22.7,3.13,0.2,61.0,0.16,-1.0,1.7
2025-06-09T08:00:00Z,22.6,3.08,0.4,72.0,0.16,-1.08,0.9
2025-06-09T09:00:00Z,22.6,2.62,1.5,71.0,0.18,-0.85,1.6
2025-06-09T10:00:00Z,22.7,2.7,1.7,97.0,0.18,-0.34,3.6
2025-06-09T11:00:00Z,22.6,2.2,1.9,100.0,0.18,0.31,5.2
2025-06-09T12:00:00Z,22.5,2.81,0.4,99.0,0.18,0.94,5.8
2025-06-09T13:00:00Z,22.5,2.45,0.1,63.0,0.18,1.48,5.3
2025-06-09T14:00:00Z,22.5,2.35,0.0,66.0,0.18,1.8,4.0
2025-06-09T15:00:00Z,22.5,2.37,0.0,67.0,0.18,1.77,2.1
2025-06-09T16:00:00Z,22.5,1.87,0.0,54.0,0.16,1.4,0.6
2025-06-09T17:00:00Z,22.6,1.14,0.0,90.0,0.16,0.83,2.2
2025-06-09T18:00:00Z,22.6,1.5,0.0,100.0,0.14,0.24,3.2
2025-06-09T19:00:00Z,22.7,2.3,2.6,100.0,0.16,-0.25,3.4
2025-06-09T20:00:00Z,22.8,3.16,3.6,100.0,0.18,-0.6,3.1
2025-06-09T21:00:00Z,22.8,3.8,3.6,100.0,0.2,-0.69,1.7
2025-06-09T22:00:00Z,22.3,4.72,3.3,97.0,0.2,-0.47,0.5
2025-06-09T23:00:00Z,22.2,5.02,3.1,83.0,0.2,-0.04,2.5
2025-06-10T00:00:00Z,22.2,4.76,3.5,100.0,0.2,0.42,3.6
2025-06-10T01:00:00Z,22.3,5.2,3.2,100.0,0.24,0.82,3.6
2025-06-10T02:00:00Z,22.3,5.98,2.2,100.0,0.26,1.06,2.9
2025-06-10T03:00:00Z,22.3,6.42,1.2,100.0,0.3,1.02,1.5
2025-06-10T04:00:00Z,22.3,6.12,0.3,100.0,0.36,0.67,0.4
2025-06-10T05:00:00Z,22.4,6.12,0.2,100.0,0.44,0.11,1.9
2025-06-10T06:00:00Z,22.3,6.71,0.2,100.0,0.5,-0.46,2.8
2025-06-10T07:00:00Z,22.3,7.25,0.2,100.0,0.5,-0.89,2.8
2025-06-10T08:00:00Z,22.3,6.71,0.7,100.0,0.48,-1.12,2.2
2025-06-10T09:00:00Z,22.2,6.3,1.0,100.0,0.48,-1.08,1.2
2025-06-10T10:00:00Z,22.3,4.99,1.1,100.0,0.48,-0.71,1.9
2025-06-10T11:00:00Z,22.3,5.3,1.1,100.0,0.48,-0.06,4.0
2025-06-10T12:00:00Z,22.2,6.29,1.7,100.0,0.48,0.66,5.6
2025-06-10T13:00:00Z,22.2,6.97,2.3,100.0,0.54,1.31,5.8
2025-06-10T14:00:00Z,22.1,7.7,2.4,100.0,0.58,1.8,5.0
2025-06-10T15:00:00Z,22.1,8.18,2.1,100.0,0.64,2.0,3.6
2025-06-10T16:00:00Z,22.0,7.45,1.7,100.0,0.6,1.84,1.4
2025-06-10T17:00:00Z,21.9,6.68,1.5,100.0,0.58,1.36,0.7
2025-06-10T18:00:00Z,21.8,6.4,1.2,100.0,0.54,0.74,2.5
2025-06-10T19:00:00Z,21.6,6.24,0.4,100.0,0.58,0.13,3.4
2025-06-10T20:00:00Z,21.5,6.1,0.8,100.0,0.6,-0.35,3.4
2025-06-10T21:00:00Z,21.5,6.01,1.2,100.0,0.64,-0.64,2.8
2025-06-10T22:00:00Z,21.2,5.94,1.5,95.0,0.58,-0.65,1.2
2025-06-10T23:00:00Z,21.2,6.02,1.7,100.0,0.5,-0.33,1.1
2025-06-11T00:00:00Z,21.2,6.2,2.0,96.0,0.44,0.14,2.9
2025-06-11T01:00:00Z,21.2,5.91,2.1,98.0,0.44,0.6,3.6
2025-06-11T02:00:00Z,21.2,5.84,1.9,100.0,0.44,0.93,3.1
2025-06-11T03:00:00Z,21.3,5.66,1.2,100.0,0.44,1.05,2.0
2025-06-11T04:00:00Z,21.4,5.57,0.5,100.0,0.46,0.89,0.4
2025-06-11T05:00:00Z,21.4,5.66,0.2,90.0,0.46,0.44,1.4
2025-06-11T06:00:00Z,21.6,5.75,0.1,100.0,0.48,-0.15,2.7
2025-06-11T07:00:00Z,21.6,6.29,0.6,100.0,0.5,-0.7,3.3
2025-06-11T08:00:00Z,21.7,6.92,0.7,90.0,0.5,-1.07,3.1
2025-06-11T09:00:00Z,21.6,7.08,0.6,80.0,0.52,-1.23,2.2
2025-06-11T10:00:00Z,21.2,6.92,0.8,100.0,0.54,-1.09,1.1
2025-06-11T11:00:00Z,21.1,7.31,0.9,100.0,0.54,-0.61,2.3
2025-06-11T12:00:00Z,21.1,7.35,0.3,100.0,0.56,0.12,4.5
2025-06-11T13:00:00Z,21.2,7.82,0.0,99.0,0.58,0.88,5.6
2025-06-11T14:00:00Z,21.3,7.81,0.1,100.0,0.62,1.47,5.4
2025-06-11T15:00:00Z,21.1,7.71,0.3,100.0,0.64,1.85,4.2
2025-06-11T16:00:00Z,21.0,7.58,0.3,100.0,0.6,1.91,2.2
2025-06-11T17:00:00Z,20.7,6.71,0.6,100.0,0.58,1.62,0.2
2025-06-11T18:00:00Z,20.5,5.81,0.5,100.0,0.54,1.05,2.2
2025-06-11T19:00:00Z,20.8,5.66,0.3,100.0,0.56,0.39,3.6
2025-06-11T20:00:00Z,21.0,5.86,0.2,100.0,0.56,-0.2,4.2
2025-06-11T21:00:00Z,21.3,6.45,0.2,100.0,0.58,-0.62,3.6
2025-06-11T22:00:00Z,21.3,7.47,0.0,100.0,0.56,-0.82,2.4
2025-06-11T23:00:00Z,21.3,8.33,0.0,100.0,0.56,-0.69,0.9
2025-06-12T00:00:00Z,21.4,7.88,0.0,100.0,0.54,-0.27,1.8
2025-06-12T01:00:00Z,21.6,7.86,0.0,100.0,0.6,0.25,3.4
2025-06-12T02:00:00Z,21.9,7.92,0.0,100.0,0.66,0.66,3.6
2025-06-12T03:00:00Z,22.1,7.8,0.0,99.0,0.72,0.9,2.9
2025-06-12T04:00:00Z,22.3,7.51,0.0,100.0,0.68,0.92,1.7
2025-06-12T05:00:00Z,22.5,7.22,0.4,97.0,0.66,0.66,0.4
2025-06-12T06:00:00Z,22.7,6.88,0.7,94.0,0.62,0.17,1.6
2025-06-12T07:00:00Z,22.8,6.6,0.0,89.0,0.6,-0.41,2.9
2025-06-12T08:00:00Z,23.0,6.52,0.0,91.0,0.56,-0.89,3.1
2025-06-12T09:00:00Z,23.1,7.02,0.0,93.0,0.54,-1.18,2.6
2025-06-12T10:00:00Z,22.9,6.83,0.0,89.0,0.52,-1.23,1.2
2025-06-12T11:00:00Z,23.0,7.76,0.0,76.0,0.5,-0.96,1.2
2025-06-12T12:00:00Z,23.2,8.08,0.0,69.0,0.48,-0.34,3.4
2025-06-12T13:00:00Z,23.3,7.75,0.0,37.0,0.5,0.45,5.4
2025-06-12T14:00:00Z,23.4,7.83,0.0,31.0,0.5,1.16,6.1
2025-06-12T15:00:00Z,23.6,8.07,0.0,32.0,0.52,1.68,5.3
2025-06-12T16:00:00Z,23.8,7.85,0.0,60.0,0.5,1.94,3.7
2025-06-12T17:00:00Z,23.9,7.84,0.0,96.0,0.5,1.85,1.7
2025-06-12T18:00:00Z,23.9,7.98,0.0,100.0,0.48,1.44,1.0
2025-06-12T19:00:00Z,23.8,8.13,0.0,100.0,0.52,0.83,2.8
2025-06-12T20:00:00Z,23.6,7.36,0.1,100.0,0.56,0.2,4.0
2025-06-12T21:00:00Z,23.6,6.88,0.1,100.0,0.6,-0.33,4.1
2025-06-12T22:00:00Z,23.6,6.9,0.2,100.0,0.58,-0.69,3.4
2025-06-12T23:00:00Z,23.6,7.39,0.8,100.0,0.54,-0.79,2.2
2025-06-13T00:00:00Z,23.4,6.78,1.8,100.0,0.52,-0.56,0.0
2025-06-13T01:00:00Z,23.5,6.59,2.3,100.0,0.54,-0.08,2.2
2025-06-13T02:00:00Z,23.6,6.86,2.9,100.0,0.54,0.42,3.4
2025-06-13T03:00:00Z,23.7,7.16,2.6,100.0,0.56,0.77,3.0
2025-06-13T04:00:00Z,23.9,8.13,2.8,100.0,0.54,0.92,2.0
2025-06-13T05:00:00Z,24.1,8.7,3.0,100.0,0.52,0.84,1.0
2025-06-13T06:00:00Z,24.1,8.87,2.3,100.0,0.5,0.5,1.7
2025-06-13T07:00:00Z,23.9,9.78,7.9,100.0,0.58,-0.03,2.9
2025-06-13T08:00:00Z,23.8,10.58,3.1,100.0,0.64,-0.6,3.8
2025-06-13T09:00:00Z,23.9,9.86,0.8,95.0,0.72,-1.03,3.8
2025-06-13T10:00:00Z,24.3,8.49,0.1,94.0,0.64,-1.24,2.7
2025-06-13T11:00:00Z,24.2,8.46,0.0,90.0,0.58,-1.15,1.0
2025-06-13T12:00:00Z,24.2,8.2,0.0,86.0,0.5,-0.75,1.5
2025-06-13T13:00:00Z,24.2,7.92,0.0,88.0,0.5,-0.05,3.6
2025-06-13T14:00:00Z,24.2,7.46,0.0,96.0,0.48,0.73,5.1
2025-06-13T15:00:00Z,24.1,6.6,0.0,99.0,0.48,1.35,4.9
2025-06-13T16:00:00Z,24.1,5.96,0.0,98.0,0.44,1.71,3.7
2025-06-13T17:00:00Z,24.0,5.68,0.0,90.0,0.4,1.8,1.8
2025-06-13T18:00:00Z,24.0,5.57,0.0,82.0,0.36,1.58,0.8
2025-06-13T19:00:00Z,24.0,5.33,0.0,82.0,0.34,1.1,2.4
