timestamp,vehicle_id,job_id,due_time,priority,yard_block,berth_id
2025-01-03 06:50:00,AGV_120,JOB_AGV_120_01030650,2025-01-03 08:00:00,0,B2,BR2
2025-01-03 07:00:00,AGV_056,JOB_AGV_056_01030700,2025-01-03 07:05:00,1,B7,BR2
2025-01-03 07:00:00,AGV_067,JOB_AGV_067_01030700,2025-01-03 09:44:00,0,B5,BR3
2025-01-03 07:00:00,AGV_097,JOB_AGV_097_01030700,2025-01-03 07:07:00,0,B4,BR4
2025-01-03 07:05:00,AGV_027,JOB_AGV_027_01030705,2025-01-03 07:45:00,2,B7,BR1
2025-01-03 07:05:00,AGV_030,JOB_AGV_030_01030705,2025-01-03 07:05:00,0,B8,BR1
2025-01-03 07:05:00,AGV_063,JOB_AGV_063_01030705,2025-01-03 07:30:00,1,B4,BR1
2025-01-03 07:05:00,AGV_089,JOB_AGV_089_01030705,2025-01-03 07:05:00,1,B5,BR2
2025-01-03 07:10:00,AGV_060,JOB_AGV_060_01030710,2025-01-03 07:17:00,0,B6,BR3
2025-01-03 07:10:00,AGV_102,JOB_AGV_102_01030710,2025-01-03 07:31:00,1,B1,BR1
2025-01-03 07:10:00,AGV_115,JOB_AGV_115_01030710,2025-01-03 07:14:00,1,B2,BR2
2025-01-03 07:15:00,AGV_048,JOB_AGV_048_01030715,2025-01-03 07:37:00,0,B1,BR2
2025-01-03 07:15:00,AGV_051,JOB_AGV_051_01030715,2025-01-03 07:24:00,0,B6,BR1
2025-01-03 07:20:00,AGV_008,JOB_AGV_008_01030720,2025-01-03 07:52:00,0,B5,BR3
2025-01-03 07:20:00,AGV_013,JOB_AGV_013_01030720,2025-01-03 07:25:00,1,B3,BR4
2025-01-03 07:20:00,AGV_050,JOB_AGV_050_01030720,2025-01-03 08:04:00,1,B7,BR1
2025-01-03 07:20:00,AGV_120,JOB_AGV_120_01030720,2025-01-03 09:28:00,0,B3,BR4
2025-01-03 07:25:00,AGV_004,JOB_AGV_004_01030725,2025-01-03 08:09:00,0,B3,BR2
2025-01-03 07:25:00,AGV_024,JOB_AGV_024_01030725,2025-01-03 08:04:00,1,B7,BR2
2025-01-03 07:25:00,AGV_072,JOB_AGV_072_01030725,2025-01-03 07:59:00,2,B5,BR3
2025-01-03 07:30:00,AGV_053,JOB_AGV_053_01030730,2025-01-03 07:49:00,2,B5,BR4
2025-01-03 07:30:00,AGV_097,JOB_AGV_097_01030730,2025-01-03 07:35:00,1,B3,BR2
2025-01-03 07:35:00,AGV_005,JOB_AGV_005_01030735,2025-01-03 07:38:00,0,B5,BR3
2025-01-03 07:35:00,AGV_044,JOB_AGV_044_01030735,2025-01-03 08:02:00,1,B8,BR1
2025-01-03 07:35:00,AGV_069,JOB_AGV_069_01030735,2025-01-03 07:37:00,0,B1,BR3
2025-01-03 07:35:00,AGV_079,JOB_AGV_079_01030735,2025-01-03 07:48:00,0,B5,BR4
2025-01-03 07:35:00,AGV_085,JOB_AGV_085_01030735,2025-01-03 08:55:00,0,B5,BR1
2025-01-03 07:35:00,AGV_099,JOB_AGV_099_01030735,2025-01-03 09:37:00,0,B3,BR4
2025-01-03 07:40:00,AGV_032,JOB_AGV_032_01030740,2025-01-03 08:22:00,1,B3,BR4
2025-01-03 07:40:00,AGV_035,JOB_AGV_035_01030740,2025-01-03 07:49:00,0,B2,BR3
2025-01-03 07:40:00,AGV_050,JOB_AGV_050_01030740,2025-01-03 08:08:00,1,B7,BR3
2025-01-03 07:45:00,AGV_087,JOB_AGV_087_01030745,2025-01-03 08:10:00,1,B3,BR3
2025-01-03 07:45:00,AGV_122,JOB_AGV_122_01030745,2025-01-03 08:33:00,0,B6,BR2
2025-01-03 07:50:00,AGV_020,JOB_AGV_020_01030750,2025-01-03 07:50:00,0,B1,BR1
2025-01-03 07:50:00,AGV_089,JOB_AGV_089_01030750,2025-01-03 10:56:00,1,B2,BR1
2025-01-03 07:50:00,AGV_100,JOB_AGV_100_01030750,2025-01-03 09:22:00,1,B8,BR3
2025-01-03 07:50:00,AGV_130,JOB_AGV_130_01030750,2025-01-03 08:06:00,2,B8,BR4
2025-01-03 07:55:00,AGV_006,JOB_AGV_006_01030755,2025-01-03 08:22:00,1,B2,BR3
2025-01-03 07:55:00,AGV_017,JOB_AGV_017_01030755,2025-01-03 08:33:00,0,B7,BR3
2025-01-03 08:00:00,AGV_002,JOB_AGV_002_01030800,2025-01-03 08:07:00,0,B1,BR4
2025-01-03 08:00:00,AGV_071,JOB_AGV_071_01030800,2025-01-03 08:43:00,0,B5,BR1
2025-01-03 08:05:00,AGV_004,JOB_AGV_004_01030805,2025-01-03 08:56:00,0,B6,BR1
2025-01-03 08:05:00,AGV_025,JOB_AGV_025_01030805,2025-01-03 08:45:00,1,B1,BR4
2025-01-03 08:05:00,AGV_042,JOB_AGV_042_01030805,2025-01-03 08:17:00,0,B2,BR3
2025-01-03 08:05:00,AGV_090,JOB_AGV_090_01030805,2025-01-03 08:20:00,2,B3,BR3
2025-01-03 08:10:00,AGV_046,JOB_AGV_046_01030810,2025-01-03 08:12:00,2,B2,BR3
2025-01-03 08:10:00,AGV_053,JOB_AGV_053_01030810,2025-01-03 09:01:00,2,B4,BR1
2025-01-03 08:10:00,AGV_063,JOB_AGV_063_01030810,2025-01-03 08:23:00,1,B7,BR4
2025-01-03 08:10:00,AGV_100,JOB_AGV_100_01030810,2025-01-03 08:53:00,0,B1,BR3
2025-01-03 08:10:00,AGV_117,JOB_AGV_117_01030810,2025-01-03 08:13:00,0,B6,BR1
2025-01-03 08:15:00,AGV_042,JOB_AGV_042_01030815,2025-01-03 08:22:00,0,B3,BR2
2025-01-03 08:20:00,AGV_064,JOB_AGV_064_01030820,2025-01-03 08:35:00,2,B8,BR2
2025-01-03 08:20:00,AGV_094,JOB_AGV_094_01030820,2025-01-03 08:32:00,2,B3,BR3
2025-01-03 08:25:00,AGV_049,JOB_AGV_049_01030825,2025-01-03 08:39:00,2,B2,BR2
2025-01-03 08:30:00,AGV_032,JOB_AGV_032_01030830,2025-01-03 08:31:00,0,B2,BR2
2025-01-03 08:30:00,AGV_038,JOB_AGV_038_01030830,2025-01-03 09:16:00,1,B6,BR1
2025-01-03 08:30:00,AGV_082,JOB_AGV_082_01030830,2025-01-03 08:39:00,1,B7,BR4
2025-01-03 08:30:00,AGV_083,JOB_AGV_083_01030830,2025-01-03 08:31:00,0,B7,BR4
2025-01-03 08:30:00,AGV_126,JOB_AGV_126_01030830,2025-01-03 10:08:00,2,B8,BR4
2025-01-03 08:35:00,AGV_090,JOB_AGV_090_01030835,2025-01-03 08:57:00,2,B8,BR4
2025-01-03 08:35:00,AGV_110,JOB_AGV_110_01030835,2025-01-03 08:42:00,0,B6,BR3
2025-01-03 08:40:00,AGV_010,JOB_AGV_010_01030840,2025-01-03 08:57:00,1,B8,BR1
2025-01-03 08:40:00,AGV_031,JOB_AGV_031_01030840,2025-01-03 08:42:00,1,B8,BR4
2025-01-03 08:40:00,AGV_060,JOB_AGV_060_01030840,2025-01-03 08:45:00,1,B6,BR4
2025-01-03 08:45:00,AGV_112,JOB_AGV_112_01030845,2025-01-03 09:38:00,1,B5,BR2
2025-01-03 08:50:00,AGV_091,JOB_AGV_091_01030850,2025-01-03 09:00:00,0,B4,BR3
2025-01-03 08:50:00,AGV_119,JOB_AGV_119_01030850,2025-01-03 09:37:00,0,B1,BR2
2025-01-03 08:55:00,AGV_026,JOB_AGV_026_01030855,2025-01-03 09:53:00,2,B5,BR3
2025-01-03 08:55:00,AGV_032,JOB_AGV_032_01030855,2025-01-03 09:35:00,1,B5,BR3
2025-01-03 09:00:00,AGV_023,JOB_AGV_023_01030900,2025-01-03 09:10:00,0,B8,BR3
2025-01-03 09:00:00,AGV_047,JOB_AGV_047_01030900,2025-01-03 11:02:00,1,B7,BR4
2025-01-03 09:00:00,AGV_100,JOB_AGV_100_01030900,2025-01-03 09:09:00,1,B6,BR2
2025-01-03 09:00:00,AGV_125,JOB_AGV_125_01030900,2025-01-03 09:57:00,2,B4,BR3
2025-01-03 09:05:00,AGV_024,JOB_AGV_024_01030905,2025-01-03 09:32:00,0,B7,BR3
2025-01-03 09:05:00,AGV_042,JOB_AGV_042_01030905,2025-01-03 09:19:00,0,B8,BR1
2025-01-03 09:10:00,AGV_067,JOB_AGV_067_01030910,2025-01-03 09:15:00,0,B6,BR4
2025-01-03 09:10:00,AGV_070,JOB_AGV_070_01030910,2025-01-03 09:21:00,1,B8,BR4
2025-01-03 09:10:00,AGV_071,JOB_AGV_071_01030910,2025-01-03 09:23:00,0,B5,BR4
2025-01-03 09:10:00,AGV_074,JOB_AGV_074_01030910,2025-01-03 09:10:00,1,B8,BR3
2025-01-03 09:15:00,AGV_024,JOB_AGV_024_01030915,2025-01-03 09:42:00,1,B1,BR4
2025-01-03 09:15:00,AGV_029,JOB_AGV_029_01030915,2025-01-03 09:30:00,1,B2,BR3
2025-01-03 09:20:00,AGV_038,JOB_AGV_038_01030920,2025-01-03 09:23:00,1,B4,BR2
2025-01-03 09:20:00,AGV_092,JOB_AGV_092_01030920,2025-01-03 09:26:00,2,B4,BR4
2025-01-03 09:25:00,AGV_023,JOB_AGV_023_01030925,2025-01-03 09:45:00,0,B8,BR4
2025-01-03 09:25:00,AGV_030,JOB_AGV_030_01030925,2025-01-03 09:53:00,0,B7,BR2
2025-01-03 09:25:00,AGV_034,JOB_AGV_034_01030925,2025-01-03 09:25:00,2,B6,BR3
2025-01-03 09:35:00,AGV_063,JOB_AGV_063_01030935,2025-01-03 09:36:00,0,B2,BR1
2025-01-03 09:35:00,AGV_107,JOB_AGV_107_01030935,2025-01-03 09:36:00,2,B8,BR2
2025-01-03 09:35:00,AGV_115,JOB_AGV_115_01030935,2025-01-03 09:37:00,1,B2,BR2
2025-01-03 09:45:00,AGV_061,JOB_AGV_061_01030945,2025-01-03 10:14:00,0,B2,BR1
2025-01-03 09:55:00,AGV_055,JOB_AGV_055_01030955,2025-01-03 10:26:00,2,B8,BR4
2025-01-03 09:55:00,AGV_075,JOB_AGV_075_01030955,2025-01-03 10:00:00,0,B4,BR1
2025-01-03 09:55:00,AGV_125,JOB_AGV_125_01030955,2025-01-03 10:26:00,0,B1,BR1
2025-01-03 10:00:00,AGV_004,JOB_AGV_004_01031000,2025-01-03 10:06:00,2,B7,BR1
2025-01-03 10:00:00,AGV_107,JOB_AGV_107_01031000,2025-01-03 10:38:00,1,B1,BR3
2025-01-03 10:05:00,AGV_070,JOB_AGV_070_01031005,2025-01-03 10:11:00,0,B3,BR2
2025-01-03 10:05:00,AGV_100,JOB_AGV_100_01031005,2025-01-03 10:36:00,0,B3,BR1
2025-01-03 10:05:00,AGV_115,JOB_AGV_115_01031005,2025-01-03 11:07:00,0,B7,BR2
2025-01-03 10:10:00,AGV_012,JOB_AGV_012_01031010,2025-01-03 10:10:00,0,B1,BR4
2025-01-03 10:10:00,AGV_071,JOB_AGV_071_01031010,2025-01-03 10:12:00,1,B3,BR2
2025-01-03 10:10:00,AGV_114,JOB_AGV_114_01031010,2025-01-03 10:25:00,0,B7,BR4
2025-01-03 10:15:00,AGV_021,JOB_AGV_021_01031015,2025-01-03 10:16:00,1,B6,BR1
2025-01-03 10:15:00,AGV_024,JOB_AGV_024_01031015,2025-01-03 10:37:00,1,B3,BR2
2025-01-03 10:15:00,AGV_057,JOB_AGV_057_01031015,2025-01-03 11:06:00,0,B8,BR3
2025-01-03 10:15:00,AGV_063,JOB_AGV_063_01031015,2025-01-03 10:38:00,1,B5,BR2
2025-01-03 10:15:00,AGV_117,JOB_AGV_117_01031015,2025-01-03 10:18:00,0,B8,BR2
2025-01-03 10:20:00,AGV_086,JOB_AGV_086_01031020,2025-01-03 10:21:00,1,B4,BR3
2025-01-03 10:20:00,AGV_102,JOB_AGV_102_01031020,2025-01-03 10:40:00,1,B2,BR4
2025-01-03 10:20:00,AGV_109,JOB_AGV_109_01031020,2025-01-03 10:27:00,0,B5,BR4
2025-01-03 10:20:00,AGV_110,JOB_AGV_110_01031020,2025-01-03 10:53:00,1,B4,BR4
2025-01-03 10:20:00,AGV_113,JOB_AGV_113_01031020,2025-01-03 10:28:00,0,B6,BR2
2025-01-03 10:25:00,AGV_101,JOB_AGV_101_01031025,2025-01-03 11:18:00,0,B6,BR4
2025-01-03 10:30:00,AGV_004,JOB_AGV_004_01031030,2025-01-03 10:31:00,1,B4,BR2
2025-01-03 10:30:00,AGV_074,JOB_AGV_074_01031030,2025-01-03 11:23:00,1,B7,BR1
2025-01-03 10:35:00,AGV_088,JOB_AGV_088_01031035,2025-01-03 11:28:00,1,B2,BR1
2025-01-03 10:40:00,AGV_032,JOB_AGV_032_01031040,2025-01-03 10:43:00,0,B1,BR4
2025-01-03 10:40:00,AGV_033,JOB_AGV_033_01031040,2025-01-03 10:52:00,1,B5,BR3
2025-01-03 10:40:00,AGV_125,JOB_AGV_125_01031040,2025-01-03 11:15:00,0,B1,BR3
2025-01-03 10:45:00,AGV_032,JOB_AGV_032_01031045,2025-01-03 11:26:00,2,B4,BR3
2025-01-03 10:45:00,AGV_061,JOB_AGV_061_01031045,2025-01-03 10:56:00,0,B3,BR4
2025-01-03 10:45:00,AGV_071,JOB_AGV_071_01031045,2025-01-03 10:51:00,1,B5,BR3
2025-01-03 10:45:00,AGV_078,JOB_AGV_078_01031045,2025-01-03 12:04:00,2,B8,BR1
2025-01-03 10:50:00,AGV_054,JOB_AGV_054_01031050,2025-01-03 12:00:00,1,B2,BR3
2025-01-03 10:50:00,AGV_055,JOB_AGV_055_01031050,2025-01-03 10:53:00,0,B3,BR2
2025-01-03 10:50:00,AGV_064,JOB_AGV_064_01031050,2025-01-03 11:16:00,0,B3,BR1
2025-01-03 10:50:00,AGV_075,JOB_AGV_075_01031050,2025-01-03 10:52:00,0,B4,BR3
2025-01-03 10:55:00,AGV_024,JOB_AGV_024_01031055,2025-01-03 10:56:00,0,B3,BR1
2025-01-03 11:00:00,AGV_005,JOB_AGV_005_01031100,2025-01-03 11:19:00,2,B4,BR2
2025-01-03 11:05:00,AGV_060,JOB_AGV_060_01031105,2025-01-03 11:40:00,1,B8,BR3
2025-01-03 11:05:00,AGV_085,JOB_AGV_085_01031105,2025-01-03 11:18:00,0,B8,BR4
2025-01-03 11:05:00,AGV_088,JOB_AGV_088_01031105,2025-01-03 11:40:00,1,B4,BR1
2025-01-03 11:05:00,AGV_118,JOB_AGV_118_01031105,2025-01-03 11:48:00,1,B3,BR3
2025-01-03 11:10:00,AGV_019,JOB_AGV_019_01031110,2025-01-03 11:42:00,0,B4,BR1
2025-01-03 11:10:00,AGV_048,JOB_AGV_048_01031110,2025-01-03 12:38:00,1,B1,BR1
2025-01-03 11:10:00,AGV_069,JOB_AGV_069_01031110,2025-01-03 11:54:00,1,B5,BR1
2025-01-03 11:10:00,AGV_079,JOB_AGV_079_01031110,2025-01-03 12:39:00,2,B3,BR1
2025-01-03 11:10:00,AGV_080,JOB_AGV_080_01031110,2025-01-03 11:17:00,2,B4,BR1
2025-01-03 11:15:00,AGV_078,JOB_AGV_078_01031115,2025-01-03 12:29:00,0,B7,BR3
2025-01-03 11:15:00,AGV_091,JOB_AGV_091_01031115,2025-01-03 11:34:00,1,B3,BR3
2025-01-03 11:15:00,AGV_095,JOB_AGV_095_01031115,2025-01-03 11:22:00,0,B5,BR1
2025-01-03 11:15:00,AGV_096,JOB_AGV_096_01031115,2025-01-03 14:56:00,2,B4,BR2
2025-01-03 11:15:00,AGV_105,JOB_AGV_105_01031115,2025-01-03 11:23:00,0,B2,BR2
2025-01-03 11:15:00,AGV_118,JOB_AGV_118_01031115,2025-01-03 11:31:00,0,B5,BR4
2025-01-03 11:15:00,AGV_127,JOB_AGV_127_01031115,2025-01-03 11:18:00,1,B5,BR1
2025-01-03 11:20:00,AGV_020,JOB_AGV_020_01031120,2025-01-03 11:25:00,1,B1,BR3
2025-01-03 11:20:00,AGV_029,JOB_AGV_029_01031120,2025-01-03 11:34:00,0,B6,BR3
2025-01-03 11:30:00,AGV_005,JOB_AGV_005_01031130,2025-01-03 12:35:00,0,B7,BR2
2025-01-03 11:30:00,AGV_059,JOB_AGV_059_01031130,2025-01-03 11:40:00,0,B5,BR3
2025-01-03 11:30:00,AGV_077,JOB_AGV_077_01031130,2025-01-03 14:09:00,0,B8,BR4
2025-01-03 11:30:00,AGV_079,JOB_AGV_079_01031130,2025-01-03 11:40:00,0,B6,BR1
2025-01-03 11:30:00,AGV_099,JOB_AGV_099_01031130,2025-01-03 11:51:00,1,B7,BR3
2025-01-03 11:35:00,AGV_047,JOB_AGV_047_01031135,2025-01-03 12:24:00,1,B8,BR1
2025-01-03 11:40:00,AGV_023,JOB_AGV_023_01031140,2025-01-03 12:05:00,0,B8,BR2
2025-01-03 11:45:00,AGV_016,JOB_AGV_016_01031145,2025-01-03 11:59:00,0,B6,BR4
2025-01-03 11:45:00,AGV_019,JOB_AGV_019_01031145,2025-01-03 13:01:00,0,B3,BR3
2025-01-03 11:45:00,AGV_080,JOB_AGV_080_01031145,2025-01-03 12:39:00,1,B4,BR4
2025-01-03 11:45:00,AGV_126,JOB_AGV_126_01031145,2025-01-03 11:56:00,1,B4,BR2
2025-01-03 11:50:00,AGV_020,JOB_AGV_020_01031150,2025-01-03 11:58:00,0,B8,BR3
2025-01-03 11:50:00,AGV_026,JOB_AGV_026_01031150,2025-01-03 11:52:00,0,B4,BR2
2025-01-03 11:50:00,AGV_078,JOB_AGV_078_01031150,2025-01-03 12:44:00,0,B4,BR2
2025-01-03 11:50:00,AGV_100,JOB_AGV_100_01031150,2025-01-03 11:53:00,1,B8,BR4
2025-01-03 11:50:00,AGV_108,JOB_AGV_108_01031150,2025-01-03 12:18:00,0,B6,BR4
2025-01-03 11:55:00,AGV_032,JOB_AGV_032_01031155,2025-01-03 12:24:00,0,B6,BR1
2025-01-03 11:55:00,AGV_042,JOB_AGV_042_01031155,2025-01-03 12:08:00,0,B1,BR1
2025-01-03 11:55:00,AGV_053,JOB_AGV_053_01031155,2025-01-03 12:14:00,1,B6,BR4
2025-01-03 11:55:00,AGV_085,JOB_AGV_085_01031155,2025-01-03 12:17:00,0,B2,BR4
2025-01-03 12:00:00,AGV_094,JOB_AGV_094_01031200,2025-01-03 12:01:00,1,B7,BR4
2025-01-03 12:05:00,AGV_014,JOB_AGV_014_01031205,2025-01-03 12:45:00,1,B3,BR1
2025-01-03 12:05:00,AGV_045,JOB_AGV_045_01031205,2025-01-03 12:09:00,1,B8,BR4
2025-01-03 12:05:00,AGV_087,JOB_AGV_087_01031205,2025-01-03 12:26:00,0,B4,BR3
2025-01-03 12:05:00,AGV_094,JOB_AGV_094_01031205,2025-01-03 12:46:00,0,B3,BR3
2025-01-03 12:10:00,AGV_089,JOB_AGV_089_01031210,2025-01-03 12:54:00,0,B7,BR1
2025-01-03 12:15:00,AGV_033,JOB_AGV_033_01031215,2025-01-03 12:15:00,1,B5,BR2
2025-01-03 12:15:00,AGV_064,JOB_AGV_064_01031215,2025-01-03 12:30:00,0,B5,BR1
2025-01-03 12:15:00,AGV_123,JOB_AGV_123_01031215,2025-01-03 12:56:00,1,B8,BR2
2025-01-03 12:20:00,AGV_008,JOB_AGV_008_01031220,2025-01-03 12:33:00,1,B6,BR2
2025-01-03 12:20:00,AGV_073,JOB_AGV_073_01031220,2025-01-03 12:22:00,0,B5,BR2
2025-01-03 12:20:00,AGV_076,JOB_AGV_076_01031220,2025-01-03 12:52:00,0,B2,BR2
2025-01-03 12:25:00,AGV_115,JOB_AGV_115_01031225,2025-01-03 12:25:00,1,B8,BR4
2025-01-03 12:25:00,AGV_120,JOB_AGV_120_01031225,2025-01-03 12:34:00,1,B2,BR3
2025-01-03 12:30:00,AGV_011,JOB_AGV_011_01031230,2025-01-03 13:48:00,0,B6,BR4
2025-01-03 12:30:00,AGV_023,JOB_AGV_023_01031230,2025-01-03 12:38:00,0,B4,BR4
2025-01-03 12:30:00,AGV_086,JOB_AGV_086_01031230,2025-01-03 13:10:00,0,B3,BR4
2025-01-03 12:35:00,AGV_015,JOB_AGV_015_01031235,2025-01-03 13:38:00,0,B5,BR4
2025-01-03 12:35:00,AGV_079,JOB_AGV_079_01031235,2025-01-03 13:55:00,1,B3,BR3
2025-01-03 12:35:00,AGV_087,JOB_AGV_087_01031235,2025-01-03 12:42:00,0,B3,BR2
2025-01-03 12:35:00,AGV_105,JOB_AGV_105_01031235,2025-01-03 12:53:00,1,B5,BR3
2025-01-03 12:40:00,AGV_056,JOB_AGV_056_01031240,2025-01-03 13:11:00,2,B6,BR2
2025-01-03 12:40:00,AGV_076,JOB_AGV_076_01031240,2025-01-03 13:22:00,0,B4,BR4
2025-01-03 12:40:00,AGV_109,JOB_AGV_109_01031240,2025-01-03 13:12:00,0,B2,BR3
2025-01-03 12:50:00,AGV_025,JOB_AGV_025_01031250,2025-01-03 13:01:00,0,B4,BR3
2025-01-03 12:50:00,AGV_056,JOB_AGV_056_01031250,2025-01-03 12:50:00,0,B2,BR2
2025-01-03 12:55:00,AGV_106,JOB_AGV_106_01031255,2025-01-03 13:22:00,0,B7,BR3
2025-01-03 13:00:00,AGV_067,JOB_AGV_067_01031300,2025-01-03 15:02:00,2,B1,BR4
2025-01-03 13:00:00,AGV_129,JOB_AGV_129_01031300,2025-01-03 13:11:00,0,B3,BR1
2025-01-03 13:05:00,AGV_001,JOB_AGV_001_01031305,2025-01-03 13:05:00,1,B2,BR4
2025-01-03 13:05:00,AGV_041,JOB_AGV_041_01031305,2025-01-03 13:19:00,0,B3,BR1
2025-01-03 13:05:00,AGV_045,JOB_AGV_045_01031305,2025-01-03 13:39:00,1,B2,BR3
2025-01-03 13:05:00,AGV_046,JOB_AGV_046_01031305,2025-01-03 13:58:00,0,B4,BR3
2025-01-03 13:05:00,AGV_067,JOB_AGV_067_01031305,2025-01-03 13:06:00,0,B7,BR1
2025-01-03 13:05:00,AGV_086,JOB_AGV_086_01031305,2025-01-03 13:43:00,0,B1,BR2
2025-01-03 13:05:00,AGV_093,JOB_AGV_093_01031305,2025-01-03 14:19:00,0,B3,BR4
2025-01-03 13:10:00,AGV_082,JOB_AGV_082_01031310,2025-01-03 13:15:00,0,B4,BR4
2025-01-03 13:10:00,AGV_092,JOB_AGV_092_01031310,2025-01-03 14:14:00,2,B4,BR4
2025-01-03 13:10:00,AGV_101,JOB_AGV_101_01031310,2025-01-03 13:46:00,0,B2,BR2
2025-01-03 13:15:00,AGV_019,JOB_AGV_019_01031315,2025-01-03 13:47:00,1,B2,BR3
2025-01-03 13:15:00,AGV_020,JOB_AGV_020_01031315,2025-01-03 13:22:00,0,B3,BR3
2025-01-03 13:15:00,AGV_127,JOB_AGV_127_01031315,2025-01-03 15:49:00,0,B5,BR3
2025-01-03 13:20:00,AGV_014,JOB_AGV_014_01031320,2025-01-03 13:59:00,0,B2,BR1
2025-01-03 13:30:00,AGV_055,JOB_AGV_055_01031330,2025-01-03 14:05:00,1,B4,BR3
2025-01-03 13:30:00,AGV_059,JOB_AGV_059_01031330,2025-01-03 14:21:00,0,B4,BR1
2025-01-03 13:30:00,AGV_083,JOB_AGV_083_01031330,2025-01-03 14:04:00,0,B5,BR4
2025-01-03 13:30:00,AGV_109,JOB_AGV_109_01031330,2025-01-03 13:39:00,1,B3,BR1
2025-01-03 13:35:00,AGV_005,JOB_AGV_005_01031335,2025-01-03 13:57:00,0,B7,BR3
2025-01-03 13:35:00,AGV_039,JOB_AGV_039_01031335,2025-01-03 15:19:00,0,B2,BR2
2025-01-03 13:35:00,AGV_121,JOB_AGV_121_01031335,2025-01-03 13:45:00,1,B6,BR3
2025-01-03 13:40:00,AGV_011,JOB_AGV_011_01031340,2025-01-03 13:41:00,0,B3,BR4
2025-01-03 13:40:00,AGV_056,JOB_AGV_056_01031340,2025-01-03 13:43:00,0,B4,BR2
2025-01-03 13:45:00,AGV_084,JOB_AGV_084_01031345,2025-01-03 14:01:00,0,B7,BR4
2025-01-03 13:50:00,AGV_071,JOB_AGV_071_01031350,2025-01-03 15:04:00,1,B6,BR2
2025-01-03 13:55:00,AGV_102,JOB_AGV_102_01031355,2025-01-03 16:08:00,2,B4,BR1
2025-01-03 14:00:00,AGV_093,JOB_AGV_093_01031400,2025-01-03 14:11:00,0,B4,BR3
2025-01-03 14:00:00,AGV_130,JOB_AGV_130_01031400,2025-01-03 15:25:00,1,B1,BR3
2025-01-03 14:05:00,AGV_047,JOB_AGV_047_01031405,2025-01-03 14:13:00,1,B6,BR3
2025-01-03 14:05:00,AGV_058,JOB_AGV_058_01031405,2025-01-03 14:51:00,1,B4,BR3
2025-01-03 14:05:00,AGV_082,JOB_AGV_082_01031405,2025-01-03 14:55:00,1,B2,BR3
2025-01-03 14:05:00,AGV_115,JOB_AGV_115_01031405,2025-01-03 14:30:00,2,B8,BR1
2025-01-03 14:10:00,AGV_067,JOB_AGV_067_01031410,2025-01-03 14:16:00,1,B4,BR2
2025-01-03 14:10:00,AGV_119,JOB_AGV_119_01031410,2025-01-03 14:31:00,2,B6,BR4
2025-01-03 14:15:00,AGV_028,JOB_AGV_028_01031415,2025-01-03 14:45:00,2,B2,BR1
2025-01-03 14:15:00,AGV_043,JOB_AGV_043_01031415,2025-01-03 14:51:00,1,B2,BR1
2025-01-03 14:15:00,AGV_058,JOB_AGV_058_01031415,2025-01-03 15:33:00,0,B6,BR3
2025-01-03 14:25:00,AGV_031,JOB_AGV_031_01031425,2025-01-03 14:44:00,1,B2,BR4
2025-01-03 14:25:00,AGV_115,JOB_AGV_115_01031425,2025-01-03 14:53:00,0,B5,BR4
2025-01-03 14:30:00,AGV_010,JOB_AGV_010_01031430,2025-01-03 15:32:00,2,B2,BR2
2025-01-03 14:30:00,AGV_042,JOB_AGV_042_01031430,2025-01-03 14:42:00,1,B8,BR2
2025-01-03 14:30:00,AGV_096,JOB_AGV_096_01031430,2025-01-03 14:35:00,0,B4,BR4
2025-01-03 14:35:00,AGV_042,JOB_AGV_042_01031435,2025-01-03 14:40:00,0,B1,BR1
2025-01-03 14:35:00,AGV_095,JOB_AGV_095_01031435,2025-01-03 14:45:00,0,B7,BR1
2025-01-03 14:35:00,AGV_130,JOB_AGV_130_01031435,2025-01-03 14:43:00,0,B7,BR2
2025-01-03 14:40:00,AGV_026,JOB_AGV_026_01031440,2025-01-03 15:42:00,0,B5,BR4
2025-01-03 14:40:00,AGV_034,JOB_AGV_034_01031440,2025-01-03 14:40:00,0,B2,BR2
2025-01-03 14:40:00,AGV_114,JOB_AGV_114_01031440,2025-01-03 14:43:00,0,B2,BR2
2025-01-03 14:45:00,AGV_042,JOB_AGV_042_01031445,2025-01-03 14:46:00,1,B1,BR3
2025-01-03 14:45:00,AGV_086,JOB_AGV_086_01031445,2025-01-03 15:03:00,1,B5,BR3
2025-01-03 14:45:00,AGV_117,JOB_AGV_117_01031445,2025-01-03 15:29:00,1,B5,BR2
2025-01-03 14:50:00,AGV_015,JOB_AGV_015_01031450,2025-01-03 15:09:00,0,B8,BR3
2025-01-03 14:50:00,AGV_019,JOB_AGV_019_01031450,2025-01-03 14:59:00,0,B3,BR3
2025-01-03 14:50:00,AGV_054,JOB_AGV_054_01031450,2025-01-03 16:42:00,0,B3,BR4
2025-01-03 14:50:00,AGV_060,JOB_AGV_060_01031450,2025-01-03 16:41:00,1,B3,BR1
2025-01-03 14:50:00,AGV_106,JOB_AGV_106_01031450,2025-01-03 15:48:00,1,B5,BR3
2025-01-03 14:55:00,AGV_035,JOB_AGV_035_01031455,2025-01-03 14:55:00,1,B4,BR1
2025-01-03 14:55:00,AGV_082,JOB_AGV_082_01031455,2025-01-03 14:58:00,0,B5,BR4
