timestamp,vehicle_id,soc,available,priority,eta_min,temp
2025-01-03 03:40:00,AGV_020,0.714441,1,0,1.09,25.0
2025-01-03 03:40:00,AGV_021,0.711049,1,0,7.83,25.0
2025-01-03 03:40:00,AGV_022,0.715596,1,0,76.97,25.0
2025-01-03 03:40:00,AGV_023,0.708929,1,1,3.58,25.0
2025-01-03 03:40:00,AGV_024,0.72259,1,1,36.96,25.0
2025-01-03 03:40:00,AGV_025,0.708548,1,1,29.99,25.0
2025-01-03 03:40:00,AGV_026,0.674226,0,2,36.07,25.0
2025-01-03 03:40:00,AGV_027,0.748477,1,2,82.37,25.0
2025-01-03 03:40:00,AGV_028,0.704765,0,0,56.78,25.0
2025-01-03 03:40:00,AGV_029,0.711583,1,1,79.41,25.0
2025-01-03 03:40:00,AGV_030,0.731763,0,0,5.06,25.0
2025-01-03 03:40:00,AGV_031,0.702811,1,0,16.87,25.0
2025-01-03 03:40:00,AGV_032,0.658174,0,1,48.35,25.0
2025-01-03 03:40:00,AGV_033,0.670077,0,0,1.92,25.0
2025-01-03 03:40:00,AGV_034,0.722842,0,0,34.46,25.0
2025-01-03 03:40:00,AGV_035,0.707395,1,0,8.45,25.0
2025-01-03 03:40:00,AGV_036,0.697755,0,1,32.46,25.0
2025-01-03 03:40:00,AGV_037,0.719967,1,0,62.11,25.0
2025-01-03 03:40:00,AGV_038,0.655334,1,0,69.13,25.0
2025-01-03 03:40:00,AGV_039,0.725362,1,0,69.0,25.0
2025-01-03 03:40:00,AGV_040,0.727096,1,1,7.2,25.0
2025-01-03 03:40:00,AGV_041,0.663187,0,0,17.95,25.0
2025-01-03 03:40:00,AGV_042,0.70236,1,0,18.72,25.0
2025-01-03 03:40:00,AGV_043,0.739007,0,0,21.71,25.0
2025-01-03 03:40:00,AGV_044,0.738506,0,0,17.87,25.0
2025-01-03 03:40:00,AGV_045,0.721681,1,0,75.33,25.0
2025-01-03 03:40:00,AGV_046,0.734748,1,2,44.44,25.0
2025-01-03 03:40:00,AGV_047,0.705545,1,0,148.26,25.0
2025-01-03 03:40:00,AGV_048,0.683529,0,0,27.41,25.0
2025-01-03 03:40:00,AGV_049,0.720523,1,0,44.05,25.0
2025-01-03 03:40:00,AGV_050,0.685871,1,0,131.61,25.0
2025-01-03 03:40:00,AGV_051,0.705099,1,1,36.23,25.0
2025-01-03 03:40:00,AGV_052,0.679169,1,1,23.64,25.0
2025-01-03 03:40:00,AGV_053,0.67543,0,0,13.39,25.0
2025-01-03 03:40:00,AGV_054,0.728029,1,2,14.44,25.0
2025-01-03 03:40:00,AGV_055,0.719456,1,1,6.29,25.0
2025-01-03 03:40:00,AGV_056,0.61756,0,1,0.22,25.0
2025-01-03 03:40:00,AGV_057,0.670228,1,0,33.52,25.0
2025-01-03 03:40:00,AGV_058,0.730052,0,2,2.17,25.0
2025-01-03 03:40:00,AGV_059,0.589328,0,0,24.94,25.0
2025-01-03 03:40:00,AGV_060,0.707122,0,0,12.25,25.0
2025-01-03 03:40:00,AGV_061,0.706378,1,0,4.88,25.0
2025-01-03 03:40:00,AGV_062,0.703304,1,1,18.2,25.0
2025-01-03 03:40:00,AGV_063,0.687514,0,1,45.62,25.0
2025-01-03 03:40:00,AGV_064,0.70753,1,0,22.4,25.0
2025-01-03 03:40:00,AGV_065,0.711575,1,2,1.13,25.0
2025-01-03 03:40:00,AGV_066,0.719569,1,0,74.59,25.0
2025-01-03 03:40:00,AGV_067,0.624261,0,1,6.24,25.0
2025-01-03 03:40:00,AGV_068,0.58509,1,0,75.2,25.0
2025-01-03 03:40:00,AGV_069,0.679991,0,1,1.98,25.0
2025-01-03 03:40:00,AGV_070,0.68779,1,0,4.78,25.0
2025-01-03 03:40:00,AGV_071,0.733106,1,0,32.45,25.0
2025-01-03 03:40:00,AGV_072,0.724759,1,1,18.19,25.0
2025-01-03 03:40:00,AGV_073,0.71763,0,0,0.61,25.0
2025-01-03 03:40:00,AGV_074,0.6693,1,0,44.74,25.0
2025-01-03 03:40:00,AGV_075,0.674461,1,0,87.02,25.0
2025-01-03 03:40:00,AGV_076,0.655051,0,1,18.23,25.0
2025-01-03 03:40:00,AGV_077,0.734556,1,2,8.97,25.0
2025-01-03 03:40:00,AGV_078,0.691321,0,1,28.69,25.0
2025-01-03 03:40:00,AGV_079,0.704737,1,0,1.56,25.0
2025-01-03 03:40:00,AGV_080,0.701021,0,0,51.19,25.0
2025-01-03 03:40:00,AGV_081,0.700064,1,1,9.06,25.0
2025-01-03 03:40:00,AGV_082,0.677665,1,1,1.75,25.0
2025-01-03 03:40:00,AGV_083,0.70297,1,0,28.25,25.0
2025-01-03 03:40:00,AGV_084,0.738247,1,0,18.7,25.0
2025-01-03 03:40:00,AGV_085,0.66999,0,0,13.42,25.0
2025-01-03 03:40:00,AGV_086,0.672618,0,1,6.16,25.0
2025-01-03 03:40:00,AGV_087,0.7169,1,0,28.48,25.0
2025-01-03 03:40:00,AGV_088,0.694598,1,1,3.69,25.0
2025-01-03 03:40:00,AGV_089,0.721051,0,1,16.86,25.0
2025-01-03 03:40:00,AGV_090,0.661914,0,1,2.38,25.0
2025-01-03 03:40:00,AGV_091,0.72345,1,1,12.47,25.0
2025-01-03 03:40:00,AGV_092,0.704364,1,1,15.42,25.0
2025-01-03 03:40:00,AGV_093,0.649447,1,1,17.89,25.0
2025-01-03 03:40:00,AGV_094,0.678265,1,2,14.18,25.0
2025-01-03 03:40:00,AGV_095,0.637738,1,0,11.46,25.0
2025-01-03 03:40:00,AGV_096,0.698381,1,2,30.07,25.0
2025-01-03 03:40:00,AGV_097,0.714917,1,2,23.68,25.0
2025-01-03 03:40:00,AGV_098,0.70479,0,1,9.71,25.0
2025-01-03 03:40:00,AGV_099,0.711122,1,0,34.17,25.0
2025-01-03 03:40:00,AGV_100,0.652744,1,0,55.02,25.0
2025-01-03 03:40:00,AGV_101,0.723692,0,0,5.02,25.0
2025-01-03 03:40:00,AGV_102,0.691372,1,1,3.24,25.0
2025-01-03 03:40:00,AGV_103,0.712559,1,0,54.4,25.0
2025-01-03 03:40:00,AGV_104,0.678467,1,1,181.86,25.0
2025-01-03 03:40:00,AGV_105,0.737717,1,2,59.87,25.0
2025-01-03 03:40:00,AGV_106,0.704373,0,0,11.19,25.0
2025-01-03 03:40:00,AGV_107,0.752503,1,1,62.18,25.0
2025-01-03 03:40:00,AGV_108,0.705572,1,1,7.89,25.0
2025-01-03 03:40:00,AGV_109,0.702229,1,0,99.06,25.0
2025-01-03 03:40:00,AGV_110,0.701216,1,1,7.8,25.0
2025-01-03 03:40:00,AGV_111,0.717771,0,1,2.58,25.0
2025-01-03 03:40:00,AGV_112,0.691445,0,0,57.51,25.0
2025-01-03 03:40:00,AGV_113,0.53956,1,0,36.88,25.0
2025-01-03 03:40:00,AGV_114,0.715387,1,0,27.78,25.0
2025-01-03 03:40:00,AGV_115,0.695722,1,1,42.69,25.0
2025-01-03 03:40:00,AGV_116,0.677504,0,1,3.74,25.0
2025-01-03 03:40:00,AGV_117,0.661629,1,0,22.14,25.0
2025-01-03 03:40:00,AGV_118,0.693495,1,2,60.69,25.0
2025-01-03 03:40:00,AGV_119,0.672855,0,1,14.52,25.0
2025-01-03 03:40:00,AGV_120,0.693719,0,0,3.14,25.0
2025-01-03 03:40:00,AGV_121,0.702896,0,1,5.8,25.0
2025-01-03 03:40:00,AGV_122,0.700568,1,1,22.64,25.0
2025-01-03 03:40:00,AGV_123,0.712274,1,0,77.19,25.0
2025-01-03 03:40:00,AGV_124,0.719028,1,0,34.55,25.0
2025-01-03 03:40:00,AGV_125,0.70333,1,1,160.77,25.0
2025-01-03 03:40:00,AGV_126,0.684213,0,0,2.76,25.0
2025-01-03 03:40:00,AGV_127,0.611604,1,1,70.86,25.0
2025-01-03 03:40:00,AGV_128,0.667866,1,0,51.08,25.0
2025-01-03 03:40:00,AGV_129,0.725367,1,2,13.91,25.0
2025-01-03 03:40:00,AGV_130,0.708508,1,0,120.42,25.0
2025-01-03 03:45:00,AGV_001,0.688925,0,0,20.42,25.0
2025-01-03 03:45:00,AGV_002,0.667664,0,0,7.51,25.0
2025-01-03 03:45:00,AGV_003,0.659453,0,0,3.95,25.0
2025-01-03 03:45:00,AGV_004,0.628507,0,1,0.22,25.0
2025-01-03 03:45:00,AGV_005,0.721345,1,0,22.5,25.0
2025-01-03 03:45:00,AGV_006,0.739364,1,1,32.91,25.0
2025-01-03 03:45:00,AGV_007,0.696704,1,1,4.9,25.0
2025-01-03 03:45:00,AGV_008,0.659355,1,1,49.8,25.0
2025-01-03 03:45:00,AGV_009,0.725404,1,2,44.18,25.0
2025-01-03 03:45:00,AGV_010,0.730294,1,1,78.48,25.0
2025-01-03 03:45:00,AGV_011,0.71002,1,0,66.32,25.0
2025-01-03 03:45:00,AGV_012,0.625105,1,0,60.34,25.0
2025-01-03 03:45:00,AGV_013,0.685247,1,1,194.25,25.0
2025-01-03 03:45:00,AGV_014,0.69479,0,2,8.85,25.0
2025-01-03 03:45:00,AGV_015,0.717363,0,0,2.07,25.0
2025-01-03 03:45:00,AGV_016,0.748341,1,0,51.29,25.0
2025-01-03 03:45:00,AGV_017,0.73766,1,0,33.44,25.0
2025-01-03 03:45:00,AGV_018,0.703402,1,0,83.42,25.0
2025-01-03 03:45:00,AGV_019,0.699319,1,1,59.72,25.0
2025-01-03 03:45:00,AGV_020,0.714441,1,0,9.98,25.0
2025-01-03 03:45:00,AGV_021,0.711049,1,2,35.19,25.0
2025-01-03 03:45:00,AGV_022,0.715596,1,0,82.38,25.0
2025-01-03 03:45:00,AGV_023,0.697533,0,0,18.66,25.0
2025-01-03 03:45:00,AGV_024,0.72259,1,0,72.43,25.0
2025-01-03 03:45:00,AGV_025,0.708548,1,0,7.6,25.0
2025-01-03 03:45:00,AGV_026,0.674226,1,1,24.0,25.0
2025-01-03 03:45:00,AGV_027,0.748477,1,0,2.15,25.0
2025-01-03 03:45:00,AGV_028,0.704765,1,2,35.3,25.0
2025-01-03 03:45:00,AGV_029,0.711583,1,1,9.84,25.0
2025-01-03 03:45:00,AGV_030,0.731763,1,1,195.51,25.0
2025-01-03 03:45:00,AGV_031,0.702811,1,0,78.13,25.0
2025-01-03 03:45:00,AGV_032,0.64595,0,0,6.32,25.0
2025-01-03 03:45:00,AGV_033,0.670077,1,0,23.88,25.0
2025-01-03 03:45:00,AGV_034,0.722842,1,0,27.97,25.0
2025-01-03 03:45:00,AGV_035,0.707395,1,0,31.95,25.0
2025-01-03 03:45:00,AGV_036,0.69281,0,0,7.44,25.0
2025-01-03 03:45:00,AGV_037,0.719967,1,2,86.01,25.0
2025-01-03 03:45:00,AGV_038,0.655334,1,1,23.7,25.0
2025-01-03 03:45:00,AGV_039,0.725362,1,1,62.02,25.0
2025-01-03 03:45:00,AGV_040,0.714186,0,2,8.45,25.0
2025-01-03 03:45:00,AGV_041,0.651945,0,2,2.95,25.0
2025-01-03 03:45:00,AGV_042,0.688653,0,1,4.23,25.0
2025-01-03 03:45:00,AGV_043,0.739007,1,0,121.86,25.0
2025-01-03 03:45:00,AGV_044,0.738506,1,0,15.73,25.0
2025-01-03 03:45:00,AGV_045,0.721681,1,1,27.02,25.0
2025-01-03 03:45:00,AGV_046,0.728764,0,1,12.07,25.0
2025-01-03 03:45:00,AGV_047,0.705545,1,0,12.5,25.0
2025-01-03 03:45:00,AGV_048,0.726508,1,0,33.29,25.0
2025-01-03 03:45:00,AGV_049,0.720523,1,0,26.59,25.0
2025-01-03 03:45:00,AGV_050,0.685871,1,2,45.74,25.0
2025-01-03 03:45:00,AGV_051,0.705099,1,2,22.57,25.0
2025-01-03 03:45:00,AGV_052,0.679169,1,0,50.74,25.0
2025-01-03 03:45:00,AGV_053,0.67543,1,0,27.07,25.0
2025-01-03 03:45:00,AGV_054,0.720761,0,0,4.69,25.0
2025-01-03 03:45:00,AGV_055,0.719456,1,0,77.23,25.0
2025-01-03 03:45:00,AGV_056,0.61756,1,1,32.19,25.0
2025-01-03 03:45:00,AGV_057,0.670228,1,2,3.81,25.0
2025-01-03 03:45:00,AGV_058,0.7217,0,2,14.91,25.0
2025-01-03 03:45:00,AGV_059,0.589328,1,0,6.28,25.0
2025-01-03 03:45:00,AGV_060,0.69644,0,0,10.39,25.0
2025-01-03 03:45:00,AGV_061,0.698725,0,0,20.23,25.0
2025-01-03 03:45:00,AGV_062,0.692292,0,0,25.05,25.0
2025-01-03 03:45:00,AGV_063,0.687514,1,0,4.49,25.0
2025-01-03 03:45:00,AGV_064,0.70753,1,1,7.26,25.0
2025-01-03 03:45:00,AGV_065,0.711575,1,0,34.15,25.0
2025-01-03 03:45:00,AGV_066,0.709381,0,0,2.59,25.0
2025-01-03 03:45:00,AGV_067,0.624261,1,1,30.78,25.0
2025-01-03 03:45:00,AGV_068,0.576713,0,1,3.52,25.0
2025-01-03 03:45:00,AGV_069,0.679991,1,1,22.09,25.0
2025-01-03 03:45:00,AGV_070,0.73116,1,1,20.02,25.0
2025-01-03 03:45:00,AGV_071,0.72539,0,0,3.48,25.0
2025-01-03 03:45:00,AGV_072,0.713604,0,0,14.01,25.0
2025-01-03 03:45:00,AGV_073,0.71763,1,2,16.83,25.0
2025-01-03 03:45:00,AGV_074,0.6693,1,0,111.27,25.0
2025-01-03 03:45:00,AGV_075,0.674461,1,0,35.98,25.0
2025-01-03 03:45:00,AGV_076,0.655051,1,0,73.39,25.0
2025-01-03 03:45:00,AGV_077,0.734556,1,2,87.52,25.0
2025-01-03 03:45:00,AGV_078,0.691321,1,0,141.01,25.0
2025-01-03 03:45:00,AGV_079,0.704737,1,0,10.74,25.0
2025-01-03 03:45:00,AGV_080,0.701021,1,2,13.99,25.0
2025-01-03 03:45:00,AGV_081,0.700064,1,2,22.12,25.0
2025-01-03 03:45:00,AGV_082,0.677665,1,2,32.23,25.0
2025-01-03 03:45:00,AGV_083,0.70297,1,0,83.48,25.0
2025-01-03 03:45:00,AGV_084,0.738247,1,2,3.2,25.0
2025-01-03 03:45:00,AGV_085,0.66999,1,0,17.42,25.0
2025-01-03 03:45:00,AGV_086,0.659161,0,1,45.89,25.0
2025-01-03 03:45:00,AGV_087,0.7169,1,0,162.3,25.0
2025-01-03 03:45:00,AGV_088,0.694598,1,0,15.51,25.0
2025-01-03 03:45:00,AGV_089,0.721051,1,2,21.58,25.0
2025-01-03 03:45:00,AGV_090,0.661914,1,2,92.17,25.0
2025-01-03 03:45:00,AGV_091,0.72345,1,0,15.82,25.0
2025-01-03 03:45:00,AGV_092,0.704364,1,0,0.62,25.0
2025-01-03 03:45:00,AGV_093,0.640795,0,0,0.73,25.0
2025-01-03 03:45:00,AGV_094,0.678265,1,0,75.16,25.0
2025-01-03 03:45:00,AGV_095,0.637738,1,1,47.95,25.0
2025-01-03 03:45:00,AGV_096,0.698381,1,2,10.27,25.0
2025-01-03 03:45:00,AGV_097,0.706037,0,1,50.35,25.0
2025-01-03 03:45:00,AGV_098,0.70479,1,1,23.08,25.0
2025-01-03 03:45:00,AGV_099,0.711122,1,1,7.23,25.0
2025-01-03 03:45:00,AGV_100,0.652744,1,1,22.16,25.0
2025-01-03 03:45:00,AGV_101,0.723692,1,0,157.94,25.0
2025-01-03 03:45:00,AGV_102,0.73971,1,2,10.37,25.0
2025-01-03 03:45:00,AGV_103,0.702697,0,1,17.9,25.0
2025-01-03 03:45:00,AGV_104,0.678467,1,1,11.37,25.0
2025-01-03 03:45:00,AGV_105,0.724375,0,1,0.31,25.0
2025-01-03 03:45:00,AGV_106,0.704373,1,1,67.01,25.0
2025-01-03 03:45:00,AGV_107,0.741009,0,0,7.61,25.0
2025-01-03 03:45:00,AGV_108,0.705572,1,1,27.72,25.0
2025-01-03 03:45:00,AGV_109,0.702229,1,0,4.14,25.0
2025-01-03 03:45:00,AGV_110,0.694302,0,0,0.1,25.0
2025-01-03 03:45:00,AGV_111,0.717771,1,2,7.48,25.0
2025-01-03 03:45:00,AGV_112,0.691445,1,0,1.48,25.0
2025-01-03 03:45:00,AGV_113,0.53956,1,0,172.47,25.0
2025-01-03 03:45:00,AGV_114,0.715387,1,0,3.71,25.0
2025-01-03 03:45:00,AGV_115,0.695722,1,0,73.14,25.0
2025-01-03 03:45:00,AGV_116,0.677504,1,0,21.21,25.0
2025-01-03 03:45:00,AGV_117,0.661629,1,2,64.51,25.0
2025-01-03 03:45:00,AGV_118,0.688848,0,1,23.91,25.0
2025-01-03 03:45:00,AGV_119,0.672855,1,0,12.33,25.0
2025-01-03 03:45:00,AGV_120,0.738375,1,2,9.83,25.0
2025-01-03 03:45:00,AGV_121,0.702896,1,0,6.2,25.0
2025-01-03 03:45:00,AGV_122,0.700568,1,1,29.77,25.0
2025-01-03 03:45:00,AGV_123,0.712274,1,2,92.71,25.0
2025-01-03 03:45:00,AGV_124,0.719028,1,1,13.52,25.0
2025-01-03 03:45:00,AGV_125,0.70333,1,0,65.99,25.0
2025-01-03 03:45:00,AGV_126,0.684213,1,1,26.45,25.0
2025-01-03 03:45:00,AGV_127,0.611604,1,0,62.09,25.0
2025-01-03 03:45:00,AGV_128,0.661168,0,0,17.39,25.0
2025-01-03 03:45:00,AGV_129,0.725367,1,0,45.49,25.0
2025-01-03 03:45:00,AGV_130,0.695133,0,1,21.23,25.0
2025-01-03 03:50:00,AGV_001,0.688925,1,0,84.5,25.0
2025-01-03 03:50:00,AGV_002,0.667664,1,2,89.05,25.0
2025-01-03 03:50:00,AGV_003,0.704443,1,1,18.63,25.0
2025-01-03 03:50:00,AGV_004,0.628507,1,1,8.26,25.0
2025-01-03 03:50:00,AGV_005,0.721345,1,0,58.01,25.0
2025-01-03 03:50:00,AGV_006,0.739364,1,0,12.69,25.0
2025-01-03 03:50:00,AGV_007,0.696704,1,0,20.46,25.0
2025-01-03 03:50:00,AGV_008,0.659355,1,1,18.57,25.0
2025-01-03 03:50:00,AGV_009,0.725404,1,2,53.8,25.0
2025-01-03 03:50:00,AGV_010,0.730294,1,0,65.32,25.0
2025-01-03 03:50:00,AGV_011,0.71002,1,0,20.07,25.0
2025-01-03 03:50:00,AGV_012,0.625105,1,0,22.9,25.0
2025-01-03 03:50:00,AGV_013,0.675228,0,0,7.11,25.0
2025-01-03 03:50:00,AGV_014,0.69479,1,2,4.58,25.0
2025-01-03 03:50:00,AGV_015,0.717363,1,1,29.06,25.0
2025-01-03 03:50:00,AGV_016,0.748341,1,0,38.26,25.0
2025-01-03 03:50:00,AGV_017,0.73766,1,1,35.54,25.0
2025-01-03 03:50:00,AGV_018,0.703402,1,0,4.0,25.0
2025-01-03 03:50:00,AGV_019,0.699319,1,0,59.76,25.0
2025-01-03 03:50:00,AGV_020,0.714441,1,0,2.91,25.0
2025-01-03 03:50:00,AGV_021,0.697163,0,2,19.39,25.0
2025-01-03 03:50:00,AGV_022,0.715596,1,0,21.19,25.0
2025-01-03 03:50:00,AGV_023,0.697533,1,0,74.01,25.0
2025-01-03 03:50:00,AGV_024,0.72259,1,0,79.2,25.0
2025-01-03 03:50:00,AGV_025,0.708548,1,0,8.69,25.0
2025-01-03 03:50:00,AGV_026,0.663652,0,0,13.31,25.0
2025-01-03 03:50:00,AGV_027,0.748477,1,2,27.88,25.0
2025-01-03 03:50:00,AGV_028,0.704765,1,0,51.85,25.0
2025-01-03 03:50:00,AGV_029,0.702065,0,0,78.68,25.0
2025-01-03 03:50:00,AGV_030,0.724417,0,0,4.03,25.0
2025-01-03 03:50:00,AGV_031,0.689235,0,1,20.58,25.0
2025-01-03 03:50:00,AGV_032,0.64595,1,0,43.77,25.0
2025-01-03 03:50:00,AGV_033,0.670077,1,0,4.71,25.0
2025-01-03 03:50:00,AGV_034,0.710031,0,1,3.92,25.0
2025-01-03 03:50:00,AGV_035,0.707395,1,2,13.6,25.0
2025-01-03 03:50:00,AGV_036,0.734743,1,1,21.82,25.0
2025-01-03 03:50:00,AGV_037,0.719967,1,2,19.18,25.0
2025-01-03 03:50:00,AGV_038,0.641741,0,0,58.94,25.0
2025-01-03 03:50:00,AGV_039,0.725362,1,0,57.74,25.0
2025-01-03 03:50:00,AGV_040,0.714186,1,0,48.01,25.0
2025-01-03 03:50:00,AGV_041,0.651945,1,0,1.58,25.0
2025-01-03 03:50:00,AGV_042,0.688653,1,0,0.54,25.0
2025-01-03 03:50:00,AGV_043,0.739007,1,1,14.36,25.0
2025-01-03 03:50:00,AGV_044,0.738506,1,2,100.93,25.0
2025-01-03 03:50:00,AGV_045,0.721681,1,1,1.64,25.0
2025-01-03 03:50:00,AGV_046,0.728764,1,0,12.79,25.0
2025-01-03 03:50:00,AGV_047,0.705545,1,1,18.45,25.0
2025-01-03 03:50:00,AGV_048,0.726508,1,0,22.75,25.0
2025-01-03 03:50:00,AGV_049,0.720523,1,2,7.63,25.0
2025-01-03 03:50:00,AGV_050,0.681773,0,0,7.1,25.0
2025-01-03 03:50:00,AGV_051,0.696494,0,0,24.44,25.0
2025-01-03 03:50:00,AGV_052,0.679169,1,0,38.84,25.0
2025-01-03 03:50:00,AGV_053,0.67543,1,1,9.15,25.0
2025-01-03 03:50:00,AGV_054,0.720761,1,1,64.56,25.0
2025-01-03 03:50:00,AGV_055,0.719456,1,0,8.41,25.0
2025-01-03 03:50:00,AGV_056,0.61756,1,1,201.6,25.0
2025-01-03 03:50:00,AGV_057,0.730535,1,0,15.06,25.0
2025-01-03 03:50:00,AGV_058,0.7217,1,0,61.61,25.0
2025-01-03 03:50:00,AGV_059,0.580153,0,1,45.01,25.0
2025-01-03 03:50:00,AGV_060,0.69644,1,1,21.59,25.0
2025-01-03 03:50:00,AGV_061,0.683609,0,0,11.75,25.0
2025-01-03 03:50:00,AGV_062,0.692292,1,0,54.82,25.0
2025-01-03 03:50:00,AGV_063,0.687514,1,1,40.9,25.0
2025-01-03 03:50:00,AGV_064,0.698387,0,1,18.7,25.0
2025-01-03 03:50:00,AGV_065,0.711575,1,0,67.11,25.0
2025-01-03 03:50:00,AGV_066,0.694158,0,1,14.09,25.0
2025-01-03 03:50:00,AGV_067,0.611434,0,2,8.27,25.0
2025-01-03 03:50:00,AGV_068,0.576713,1,1,63.1,25.0
2025-01-03 03:50:00,AGV_069,0.679991,1,0,5.46,25.0
2025-01-03 03:50:00,AGV_070,0.73116,1,1,50.24,25.0
2025-01-03 03:50:00,AGV_071,0.72539,1,1,12.5,25.0
2025-01-03 03:50:00,AGV_072,0.713604,1,1,91.17,25.0
2025-01-03 03:50:00,AGV_073,0.71763,1,0,76.96,25.0
2025-01-03 03:50:00,AGV_074,0.657286,0,0,6.78,25.0
2025-01-03 03:50:00,AGV_075,0.674461,1,2,22.04,25.0
2025-01-03 03:50:00,AGV_076,0.655051,1,0,11.72,25.0
2025-01-03 03:50:00,AGV_077,0.734556,1,0,38.44,25.0
2025-01-03 03:50:00,AGV_078,0.691321,1,2,2.25,25.0
2025-01-03 03:50:00,AGV_079,0.704737,1,2,9.11,25.0
2025-01-03 03:50:00,AGV_080,0.688903,0,1,8.52,25.0
2025-01-03 03:50:00,AGV_081,0.688689,0,0,57.85,25.0
2025-01-03 03:50:00,AGV_082,0.677665,1,0,20.34,25.0
2025-01-03 03:50:00,AGV_083,0.70297,1,2,82.81,25.0
2025-01-03 03:50:00,AGV_084,0.738247,1,0,68.34,25.0
2025-01-03 03:50:00,AGV_085,0.656567,0,0,9.53,25.0
2025-01-03 03:50:00,AGV_086,0.649921,0,0,6.88,25.0
2025-01-03 03:50:00,AGV_087,0.7169,1,0,37.34,25.0
2025-01-03 03:50:00,AGV_088,0.694598,1,1,28.35,25.0
2025-01-03 03:50:00,AGV_089,0.721051,1,1,66.9,25.0
2025-01-03 03:50:00,AGV_090,0.661914,1,0,19.34,25.0
2025-01-03 03:50:00,AGV_091,0.72345,1,0,26.37,25.0
2025-01-03 03:50:00,AGV_092,0.704364,1,1,6.26,25.0
2025-01-03 03:50:00,AGV_093,0.640795,1,1,8.26,25.0
2025-01-03 03:50:00,AGV_094,0.678265,1,2,19.58,25.0
2025-01-03 03:50:00,AGV_095,0.637738,1,1,70.11,25.0
2025-01-03 03:50:00,AGV_096,0.686007,0,1,43.3,25.0
2025-01-03 03:50:00,AGV_097,0.706037,1,1,29.05,25.0
2025-01-03 03:50:00,AGV_098,0.70479,1,1,71.06,25.0
2025-01-03 03:50:00,AGV_099,0.711122,1,0,57.03,25.0
2025-01-03 03:50:00,AGV_100,0.652744,1,0,11.72,25.0
2025-01-03 03:50:00,AGV_101,0.710833,0,1,0.47,25.0
2025-01-03 03:50:00,AGV_102,0.727929,0,0,17.79,25.0
2025-01-03 03:50:00,AGV_103,0.702697,1,2,14.3,25.0
2025-01-03 03:50:00,AGV_104,0.721555,1,1,0.23,25.0
2025-01-03 03:50:00,AGV_105,0.724375,1,1,0.31,25.0
2025-01-03 03:50:00,AGV_106,0.704373,1,0,18.72,25.0
2025-01-03 03:50:00,AGV_107,0.741009,1,0,100.73,25.0
2025-01-03 03:50:00,AGV_108,0.705572,1,2,3.8,25.0
2025-01-03 03:50:00,AGV_109,0.688859,0,1,6.78,25.0
2025-01-03 03:50:00,AGV_110,0.686314,0,0,10.73,25.0
2025-01-03 03:50:00,AGV_111,0.717771,1,0,46.39,25.0
2025-01-03 03:50:00,AGV_112,0.691445,1,0,62.76,25.0
2025-01-03 03:50:00,AGV_113,0.531424,0,0,8.44,25.0
2025-01-03 03:50:00,AGV_114,0.715387,1,0,3.25,25.0
2025-01-03 03:50:00,AGV_115,0.695722,1,0,55.24,25.0
2025-01-03 03:50:00,AGV_116,0.726133,1,0,29.47,25.0
2025-01-03 03:50:00,AGV_117,0.661629,1,0,66.97,25.0
2025-01-03 03:50:00,AGV_118,0.688848,1,1,41.97,25.0
2025-01-03 03:50:00,AGV_119,0.724867,1,1,82.04,25.0
2025-01-03 03:50:00,AGV_120,0.738375,1,1,12.91,25.0
2025-01-03 03:50:00,AGV_121,0.702896,1,0,95.18,25.0
2025-01-03 03:50:00,AGV_122,0.700568,1,1,163.17,25.0
2025-01-03 03:50:00,AGV_123,0.712274,1,0,20.53,25.0
2025-01-03 03:50:00,AGV_124,0.704662,0,1,47.11,25.0
2025-01-03 03:50:00,AGV_125,0.70333,1,0,23.95,25.0
2025-01-03 03:50:00,AGV_126,0.684213,1,1,21.71,25.0
2025-01-03 03:50:00,AGV_127,0.611604,1,1,227.72,25.0
2025-01-03 03:50:00,AGV_128,0.661168,1,0,31.45,25.0
2025-01-03 03:50:00,AGV_129,0.725367,1,0,142.79,25.0
2025-01-03 03:50:00,AGV_130,0.695133,1,0,10.83,25.0
2025-01-03 03:55:00,AGV_001,0.688925,1,2,20.51,25.0
2025-01-03 03:55:00,AGV_002,0.655475,0,0,0.42,25.0
2025-01-03 03:55:00,AGV_003,0.704443,1,0,29.11,25.0
2025-01-03 03:55:00,AGV_004,0.628507,1,2,0.57,25.0
2025-01-03 03:55:00,AGV_005,0.721345,1,0,48.07,25.0
2025-01-03 03:55:00,AGV_006,0.739364,1,1,74.35,25.0
2025-01-03 03:55:00,AGV_007,0.696704,1,2,7.73,25.0
2025-01-03 03:55:00,AGV_008,0.659355,1,1,44.7,25.0
2025-01-03 03:55:00,AGV_009,0.708085,0,1,29.2,25.0
2025-01-03 03:55:00,AGV_010,0.730294,1,0,69.29,25.0
2025-01-03 03:55:00,AGV_011,0.71002,1,0,73.04,25.0
2025-01-03 03:55:00,AGV_012,0.625105,1,0,10.95,25.0
2025-01-03 03:55:00,AGV_013,0.675228,1,1,3.24,25.0
2025-01-03 03:55:00,AGV_014,0.73881,1,2,48.01,25.0
2025-01-03 03:55:00,AGV_015,0.717363,1,0,40.85,25.0
2025-01-03 03:55:00,AGV_016,0.73827,0,1,9.2,25.0
2025-01-03 03:55:00,AGV_017,0.73766,1,2,31.59,25.0
