timestamp,ef_kg_per_kwh
2025-01-03 16:35:00,0.518891
2025-01-03 16:40:00,0.511999
2025-01-03 16:45:00,0.510279
2025-01-03 16:50:00,0.517818
2025-01-03 16:55:00,0.519336
2025-01-03 17:00:00,0.506722
2025-01-03 17:05:00,0.500109
2025-01-03 17:10:00,0.517335
2025-01-03 17:15:00,0.509342
2025-01-03 17:20:00,0.517936
2025-01-03 17:25:00,0.516922
2025-01-03 17:30:00,0.511072
2025-01-03 17:35:00,0.514025
2025-01-03 17:40:00,0.513972
2025-01-03 17:45:00,0.511665
2025-01-03 17:50:00,0.512695
2025-01-03 17:55:00,0.515917
2025-01-03 18:00:00,0.509375
2025-01-03 18:05:00,0.508467
2025-01-03 18:10:00,0.507947
2025-01-03 18:15:00,0.509815
2025-01-03 18:20:00,0.515954
2025-01-03 18:25:00,0.513191
2025-01-03 18:30:00,0.505319
2025-01-03 18:35:00,0.499715
2025-01-03 18:40:00,0.503111
2025-01-03 18:45:00,0.515282
2025-01-03 18:50:00,0.495608
2025-01-03 18:55:00,0.499074
2025-01-03 19:00:00,0.495165
2025-01-03 19:05:00,0.503452
2025-01-03 19:10:00,0.500846
2025-01-03 19:15:00,0.498792
2025-01-03 19:20:00,0.509671
2025-01-03 19:25:00,0.501353
2025-01-03 19:30:00,0.508236
2025-01-03 19:35:00,0.516147
2025-01-03 19:40:00,0.498385
2025-01-03 19:45:00,0.500242
2025-01-03 19:50:00,0.500137
2025-01-03 19:55:00,0.506327
2025-01-03 20:00:00,0.504653
2025-01-03 20:05:00,0.499594
2025-01-03 20:10:00,0.505526
2025-01-03 20:15:00,0.496883
2025-01-03 20:20:00,0.512075
2025-01-03 20:25:00,0.50062
2025-01-03 20:30:00,0.502898
2025-01-03 20:35:00,0.51195
2025-01-03 20:40:00,0.503796
2025-01-03 20:45:00,0.498316
2025-01-03 20:50:00,0.501535
2025-01-03 20:55:00,0.507411
2025-01-03 21:00:00,0.500772
2025-01-03 21:05:00,0.50127
2025-01-03 21:10:00,0.504583
2025-01-03 21:15:00,0.499804
2025-01-03 21:20:00,0.49549
2025-01-03 21:25:00,0.505333
2025-01-03 21:30:00,0.504231
2025-01-03 21:35:00,0.492702
2025-01-03 21:40:00,0.50124
2025-01-03 21:45:00,0.497271
2025-01-03 21:50:00,0.49982
2025-01-03 21:55:00,0.50837
2025-01-03 22:00:00,0.511228
2025-01-03 22:05:00,0.505391
2025-01-03 22:10:00,0.49479
2025-01-03 22:15:00,0.496681
2025-01-03 22:20:00,0.498404
2025-01-03 22:25:00,0.505414
2025-01-03 22:30:00,0.500866
2025-01-03 22:35:00,0.50502
2025-01-03 22:40:00,0.497762
2025-01-03 22:45:00,0.50137
2025-01-03 22:50:00,0.503541
2025-01-03 22:55:00,0.492798
2025-01-03 23:00:00,0.506512
2025-01-03 23:05:00,0.502317
2025-01-03 23:10:00,0.507185
2025-01-03 23:15:00,0.502723
2025-01-03 23:20:00,0.504875
2025-01-03 23:25:00,0.501958
2025-01-03 23:30:00,0.50982
2025-01-03 23:35:00,0.494341
2025-01-03 23:40:00,0.502316
2025-01-03 23:45:00,0.495508
2025-01-03 23:50:00,0.501279
2025-01-03 23:55:00,0.504564
2025-01-04 00:00:00,0.497929
2025-01-04 00:05:00,0.501179
2025-01-04 00:10:00,0.500061
2025-01-04 00:15:00,0.505098
2025-01-04 00:20:00,0.49545
2025-01-04 00:25:00,0.506544
2025-01-04 00:30:00,0.502287
2025-01-04 00:35:00,0.505853
2025-01-04 00:40:00,0.507962
2025-01-04 00:45:00,0.503544
2025-01-04 00:50:00,0.503871
2025-01-04 00:55:00,0.505143
2025-01-04 01:00:00,0.510564
2025-01-04 01:05:00,0.500662
2025-01-04 01:10:00,0.493435
2025-01-04 01:15:00,0.50711
2025-01-04 01:20:00,0.50287
2025-01-04 01:25:00,0.499368
2025-01-04 01:30:00,0.502354
2025-01-04 01:35:00,0.506123
2025-01-04 01:40:00,0.49532
2025-01-04 01:45:00,0.514825
2025-01-04 01:50:00,0.512312
2025-01-04 01:55:00,0.518734
2025-01-04 02:00:00,0.508914
2025-01-04 02:05:00,0.508895
2025-01-04 02:10:00,0.515144
2025-01-04 02:15:00,0.507759
2025-01-04 02:20:00,0.503541
2025-01-04 02:25:00,0.514077
2025-01-04 02:30:00,0.512751
2025-01-04 02:35:00,0.511885
2025-01-04 02:40:00,0.518197
2025-01-04 02:45:00,0.515394
2025-01-04 02:50:00,0.514929
2025-01-04 02:55:00,0.520962
2025-01-04 03:00:00,0.513983
2025-01-04 03:05:00,0.5131
2025-01-04 03:10:00,0.514784
2025-01-04 03:15:00,0.503974
2025-01-04 03:20:00,0.520918
2025-01-04 03:25:00,0.517223
2025-01-04 03:30:00,0.523727
2025-01-04 03:35:00,0.517908
2025-01-04 03:40:00,0.520772
2025-01-04 03:45:00,0.518686
2025-01-04 03:50:00,0.525568
2025-01-04 03:55:00,0.51097
2025-01-04 04:00:00,0.522723
2025-01-04 04:05:00,0.5323
2025-01-04 04:10:00,0.512221
2025-01-04 04:15:00,0.519567
2025-01-04 04:20:00,0.517267
2025-01-04 04:25:00,0.520627
2025-01-04 04:30:00,0.521982
2025-01-04 04:35:00,0.523449
2025-01-04 04:40:00,0.525297
2025-01-04 04:45:00,0.526559
2025-01-04 04:50:00,0.524813
2025-01-04 04:55:00,0.525079
2025-01-04 05:00:00,0.533345
2025-01-04 05:05:00,0.528018
2025-01-04 05:10:00,0.522285
2025-01-04 05:15:00,0.533592
2025-01-04 05:20:00,0.530764
2025-01-04 05:25:00,0.521577
2025-01-04 05:30:00,0.529366
2025-01-04 05:35:00,0.527892
2025-01-04 05:40:00,0.525535
2025-01-04 05:45:00,0.530967
2025-01-04 05:50:00,0.52249
2025-01-04 05:55:00,0.532768
2025-01-04 06:00:00,0.523366
2025-01-04 06:05:00,0.537548
2025-01-04 06:10:00,0.534043
2025-01-04 06:15:00,0.535025
2025-01-04 06:20:00,0.535896
2025-01-04 06:25:00,0.53161
2025-01-04 06:30:00,0.522299
2025-01-04 06:35:00,0.532905
2025-01-04 06:40:00,0.538426
2025-01-04 06:45:00,0.538047
2025-01-04 06:50:00,0.535935
2025-01-04 06:55:00,0.541497
2025-01-04 07:00:00,0.533484
2025-01-04 07:05:00,0.533417
2025-01-04 07:10:00,0.535309
2025-01-04 07:15:00,0.533283
2025-01-04 07:20:00,0.534167
2025-01-04 07:25:00,0.531108
2025-01-04 07:30:00,0.536303
2025-01-04 07:35:00,0.546427
2025-01-04 07:40:00,0.544207
2025-01-04 07:45:00,0.528276
2025-01-04 07:50:00,0.539283
2025-01-04 07:55:00,0.535021
2025-01-04 08:00:00,0.549078
2025-01-04 08:05:00,0.53752
2025-01-04 08:10:00,0.538274
2025-01-04 08:15:00,0.535085
2025-01-04 08:20:00,0.535916
2025-01-04 08:25:00,0.53879
2025-01-04 08:30:00,0.541914
2025-01-04 08:35:00,0.537338
2025-01-04 08:40:00,0.537854
2025-01-04 08:45:00,0.545618
2025-01-04 08:50:00,0.540502
2025-01-04 08:55:00,0.546024
2025-01-04 09:00:00,0.527912
2025-01-04 09:05:00,0.537941
2025-01-04 09:10:00,0.541732
2025-01-04 09:15:00,0.538882
2025-01-04 09:20:00,0.550615
2025-01-04 09:25:00,0.537906
2025-01-04 09:30:00,0.541578
2025-01-04 09:35:00,0.535984
2025-01-04 09:40:00,0.53962
2025-01-04 09:45:00,0.535333
2025-01-04 09:50:00,0.550286
2025-01-04 09:55:00,0.539529
2025-01-04 10:00:00,0.538495
2025-01-04 10:05:00,0.535808
2025-01-04 10:10:00,0.536096
2025-01-04 10:15:00,0.526047
2025-01-04 10:20:00,0.541415
2025-01-04 10:25:00,0.534723
2025-01-04 10:30:00,0.538045
2025-01-04 10:35:00,0.536311
2025-01-04 10:40:00,0.541314
2025-01-04 10:45:00,0.540153
2025-01-04 10:50:00,0.542617
2025-01-04 10:55:00,0.53739
2025-01-04 11:00:00,0.542097
2025-01-04 11:05:00,0.53359
2025-01-04 11:10:00,0.528057
2025-01-04 11:15:00,0.543243
2025-01-04 11:20:00,0.546933
2025-01-04 11:25:00,0.540453
2025-01-04 11:30:00,0.536793
2025-01-04 11:35:00,0.541135
2025-01-04 11:40:00,0.527085
2025-01-04 11:45:00,0.543503
2025-01-04 11:50:00,0.541006
2025-01-04 11:55:00,0.539883
2025-01-04 12:00:00,0.5389
2025-01-04 12:05:00,0.538352
2025-01-04 12:10:00,0.534943
2025-01-04 12:15:00,0.537949
2025-01-04 12:20:00,0.535388
2025-01-04 12:25:00,0.537059
2025-01-04 12:30:00,0.534931
2025-01-04 12:35:00,0.541646
2025-01-04 12:40:00,0.534529
2025-01-04 12:45:00,0.535975
2025-01-04 12:50:00,0.53609
2025-01-04 12:55:00,0.525967
2025-01-04 13:00:00,0.532532
2025-01-04 13:05:00,0.531448
2025-01-04 13:10:00,0.54098
2025-01-04 13:15:00,0.545459
2025-01-04 13:20:00,0.530501
2025-01-04 13:25:00,0.53005
2025-01-04 13:30:00,0.537016
2025-01-04 13:35:00,0.527727
2025-01-04 13:40:00,0.538363
2025-01-04 13:45:00,0.535701
2025-01-04 13:50:00,0.529726
2025-01-04 13:55:00,0.534122
2025-01-04 14:00:00,0.52726
2025-01-04 14:05:00,0.528224
2025-01-04 14:10:00,0.52148
2025-01-04 14:15:00,0.525645
2025-01-04 14:20:00,0.532273
2025-01-04 14:25:00,0.531239
2025-01-04 14:30:00,0.533598
2025-01-04 14:35:00,0.522265
2025-01-04 14:40:00,0.527887
2025-01-04 14:45:00,0.530019
2025-01-04 14:50:00,0.517407
2025-01-04 14:55:00,0.530597
2025-01-04 15:00:00,0.529305
2025-01-04 15:05:00,0.524565
2025-01-04 15:10:00,0.520378
2025-01-04 15:15:00,0.518947
2025-01-04 15:20:00,0.524545
2025-01-04 15:25:00,0.520362
2025-01-04 15:30:00,0.524888
2025-01-04 15:35:00,0.520665
2025-01-04 15:40:00,0.522618
2025-01-04 15:45:00,0.522134
2025-01-04 15:50:00,0.51513
2025-01-04 15:55:00,0.517813
2025-01-04 16:00:00,0.521882
2025-01-04 16:05:00,0.527048
2025-01-04 16:10:00,0.50681
2025-01-04 16:15:00,0.520671
2025-01-04 16:20:00,0.507491
2025-01-04 16:25:00,0.515349
2025-01-04 16:30:00,0.521699
2025-01-04 16:35:00,0.510051
2025-01-04 16:40:00,0.513528
2025-01-04 16:45:00,0.507657
2025-01-04 16:50:00,0.516683
2025-01-04 16:55:00,0.517785
2025-01-04 17:00:00,0.510811
2025-01-04 17:05:00,0.513828
2025-01-04 17:10:00,0.509263
2025-01-04 17:15:00,0.51781
2025-01-04 17:20:00,0.51071
2025-01-04 17:25:00,0.510615
2025-01-04 17:30:00,0.507863
2025-01-04 17:35:00,0.514657
2025-01-04 17:40:00,0.511204
2025-01-04 17:45:00,0.513535
2025-01-04 17:50:00,0.513996
2025-01-04 17:55:00,0.511484
2025-01-04 18:00:00,0.514179
2025-01-04 18:05:00,0.512991
2025-01-04 18:10:00,0.504847
2025-01-04 18:15:00,0.510826
2025-01-04 18:20:00,0.507643
2025-01-04 18:25:00,0.514477
2025-01-04 18:30:00,0.505231
2025-01-04 18:35:00,0.511935
2025-01-04 18:40:00,0.505267
2025-01-04 18:45:00,0.510161
2025-01-04 18:50:00,0.508603
2025-01-04 18:55:00,0.506473
2025-01-04 19:00:00,0.509214
2025-01-04 19:05:00,0.506695
2025-01-04 19:10:00,0.502336
2025-01-04 19:15:00,0.500003
2025-01-04 19:20:00,0.500728
2025-01-04 19:25:00,0.501879
2025-01-04 19:30:00,0.501816
2025-01-04 19:35:00,0.502935
2025-01-04 19:40:00,0.51599
2025-01-04 19:45:00,0.494834
2025-01-04 19:50:00,0.50026
2025-01-04 19:55:00,0.501267
2025-01-04 20:00:00,0.505979
2025-01-04 20:05:00,0.489428
2025-01-04 20:10:00,0.489469
2025-01-04 20:15:00,0.501648
2025-01-04 20:20:00,0.505084
2025-01-04 20:25:00,0.498822
2025-01-04 20:30:00,0.498032
2025-01-04 20:35:00,0.509023
2025-01-04 20:40:00,0.501129
2025-01-04 20:45:00,0.50128
2025-01-04 20:50:00,0.502165
2025-01-04 20:55:00,0.511648
2025-01-04 21:00:00,0.498974
2025-01-04 21:05:00,0.500349
2025-01-04 21:10:00,0.504683
2025-01-04 21:15:00,0.504515
2025-01-04 21:20:00,0.496239
2025-01-04 21:25:00,0.489243
2025-01-04 21:30:00,0.498203
2025-01-04 21:35:00,0.510344
2025-01-04 21:40:00,0.490555
2025-01-04 21:45:00,0.509445
2025-01-04 21:50:00,0.500432
2025-01-04 21:55:00,0.502041
2025-01-04 22:00:00,0.498405
2025-01-04 22:05:00,0.507479
2025-01-04 22:10:00,0.508061
2025-01-04 22:15:00,0.503034
2025-01-04 22:20:00,0.499497
2025-01-04 22:25:00,0.503859
2025-01-04 22:30:00,0.501317
2025-01-04 22:35:00,0.49334
2025-01-04 22:40:00,0.502794
2025-01-04 22:45:00,0.495436
2025-01-04 22:50:00,0.491617
2025-01-04 22:55:00,0.499068
2025-01-04 23:00:00,0.497183
2025-01-04 23:05:00,0.497278
2025-01-04 23:10:00,0.491148
2025-01-04 23:15:00,0.511494
2025-01-04 23:20:00,0.49613
2025-01-04 23:25:00,0.495937
2025-01-04 23:30:00,0.495604
2025-01-04 23:35:00,0.500796
2025-01-04 23:40:00,0.503274
2025-01-04 23:45:00,0.497153
2025-01-04 23:50:00,0.499892
2025-01-04 23:55:00,0.502613
2025-01-05 00:00:00,0.500577
2025-01-05 00:05:00,0.504113
2025-01-05 00:10:00,0.507273
2025-01-05 00:15:00,0.50824
2025-01-05 00:20:00,0.505908
2025-01-05 00:25:00,0.506319
2025-01-05 00:30:00,0.495487
2025-01-05 00:35:00,0.507672
2025-01-05 00:40:00,0.504034
2025-01-05 00:45:00,0.497911
2025-01-05 00:50:00,0.501496
2025-01-05 00:55:00,0.502509
2025-01-05 01:00:00,0.51381
2025-01-05 01:05:00,0.512371
2025-01-05 01:10:00,0.505801
2025-01-05 01:15:00,0.501025
2025-01-05 01:20:00,0.509205
2025-01-05 01:25:00,0.510356
2025-01-05 01:30:00,0.503228
2025-01-05 01:35:00,0.503953
2025-01-05 01:40:00,0.506772
2025-01-05 01:45:00,0.50262
2025-01-05 01:50:00,0.505369
2025-01-05 01:55:00,0.508324
2025-01-05 02:00:00,0.504361
2025-01-05 02:05:00,0.511835
2025-01-05 02:10:00,0.514972
2025-01-05 02:15:00,0.513129
2025-01-05 02:20:00,0.505716
2025-01-05 02:25:00,0.51559
2025-01-05 02:30:00,0.507866
2025-01-05 02:35:00,0.513094
2025-01-05 02:40:00,0.512987
2025-01-05 02:45:00,0.518318
2025-01-05 02:50:00,0.509612
2025-01-05 02:55:00,0.50818
2025-01-05 03:00:00,0.50954
2025-01-05 03:05:00,0.515276
2025-01-05 03:10:00,0.517571
2025-01-05 03:15:00,0.514355
2025-01-05 03:20:00,0.509918
2025-01-05 03:25:00,0.509752
2025-01-05 03:30:00,0.519459
2025-01-05 03:35:00,0.514741
2025-01-05 03:40:00,0.517229
2025-01-05 03:45:00,0.514518
2025-01-05 03:50:00,0.518986
2025-01-05 03:55:00,0.525709
2025-01-05 04:00:00,0.521662
2025-01-05 04:05:00,0.522663
2025-01-05 04:10:00,0.52391
2025-01-05 04:15:00,0.524126
2025-01-05 04:20:00,0.522872
2025-01-05 04:25:00,0.51777
2025-01-05 04:30:00,0.523036
2025-01-05 04:35:00,0.523006
2025-01-05 04:40:00,0.524648
2025-01-05 04:45:00,0.531324
2025-01-05 04:50:00,0.515326
2025-01-05 04:55:00,0.526775
2025-01-05 05:00:00,0.525614
2025-01-05 05:05:00,0.51615
2025-01-05 05:10:00,0.524245
2025-01-05 05:15:00,0.524163
2025-01-05 05:20:00,0.529346
2025-01-05 05:25:00,0.528499
2025-01-05 05:30:00,0.518182
2025-01-05 05:35:00,0.523544
2025-01-05 05:40:00,0.527826
2025-01-05 05:45:00,0.529171
2025-01-05 05:50:00,0.525967
2025-01-05 05:55:00,0.525133
2025-01-05 06:00:00,0.531061
2025-01-05 06:05:00,0.523118
2025-01-05 06:10:00,0.529565
2025-01-05 06:15:00,0.533843
2025-01-05 06:20:00,0.530408
2025-01-05 06:25:00,0.532462
2025-01-05 06:30:00,0.530906
2025-01-05 06:35:00,0.517669
2025-01-05 06:40:00,0.535652
2025-01-05 06:45:00,0.53481
2025-01-05 06:50:00,0.533926
2025-01-05 06:55:00,0.534381
2025-01-05 07:00:00,0.536123
2025-01-05 07:05:00,0.53421
2025-01-05 07:10:00,0.538221
2025-01-05 07:15:00,0.529759
2025-01-05 07:20:00,0.526711
2025-01-05 07:25:00,0.546097
2025-01-05 07:30:00,0.539393
2025-01-05 07:35:00,0.545281
2025-01-05 07:40:00,0.543082
2025-01-05 07:45:00,0.545413
2025-01-05 07:50:00,0.541082
2025-01-05 07:55:00,0.53641
2025-01-05 08:00:00,0.537098
2025-01-05 08:05:00,0.537525
2025-01-05 08:10:00,0.531175
2025-01-05 08:15:00,0.539212
2025-01-05 08:20:00,0.530856
2025-01-05 08:25:00,0.536349
2025-01-05 08:30:00,0.542131
2025-01-05 08:35:00,0.532637
2025-01-05 08:40:00,0.534216
2025-01-05 08:45:00,0.540171
2025-01-05 08:50:00,0.534748
2025-01-05 08:55:00,0.540225
2025-01-05 09:00:00,0.548675
2025-01-05 09:05:00,0.537215
2025-01-05 09:10:00,0.533094
2025-01-05 09:15:00,0.533336
2025-01-05 09:20:00,0.544029
2025-01-05 09:25:00,0.536952
2025-01-05 09:30:00,0.527552
2025-01-05 09:35:00,0.537618
2025-01-05 09:40:00,0.537185
2025-01-05 09:45:00,0.542275
2025-01-05 09:50:00,0.539201
2025-01-05 09:55:00,0.547015
2025-01-05 10:00:00,0.540839
2025-01-05 10:05:00,0.537947
2025-01-05 10:10:00,0.545462
2025-01-05 10:15:00,0.55561
2025-01-05 10:20:00,0.5357
2025-01-05 10:25:00,0.53941
2025-01-05 10:30:00,0.539909
2025-01-05 10:35:00,0.542762
2025-01-05 10:40:00,0.544247
2025-01-05 10:45:00,0.529974
2025-01-05 10:50:00,0.543781
2025-01-05 10:55:00,0.547008
2025-01-05 11:00:00,0.530493
2025-01-05 11:05:00,0.538393
2025-01-05 11:10:00,0.54263
2025-01-05 11:15:00,0.545603
2025-01-05 11:20:00,0.531651
2025-01-05 11:25:00,0.545496
2025-01-05 11:30:00,0.545667
2025-01-05 11:35:00,0.538646
2025-01-05 11:40:00,0.536197
2025-01-05 11:45:00,0.528333
2025-01-05 11:50:00,0.532272
2025-01-05 11:55:00,0.536283
2025-01-05 12:00:00,0.545514
2025-01-05 12:05:00,0.537769
2025-01-05 12:10:00,0.537027
2025-01-05 12:15:00,0.538515
2025-01-05 12:20:00,0.532211
2025-01-05 12:25:00,0.537029
2025-01-05 12:30:00,0.536894
2025-01-05 12:35:00,0.537268
2025-01-05 12:40:00,0.535814
2025-01-05 12:45:00,0.535571
2025-01-05 12:50:00,0.538025
2025-01-05 12:55:00,0.529615
2025-01-05 13:00:00,0.528742
2025-01-05 13:05:00,0.527951
2025-01-05 13:10:00,0.531801
2025-01-05 13:15:00,0.524071
2025-01-05 13:20:00,0.529839
2025-01-05 13:25:00,0.533225
2025-01-05 13:30:00,0.534145
2025-01-05 13:35:00,0.526236
2025-01-05 13:40:00,0.527739
2025-01-05 13:45:00,0.540176
2025-01-05 13:50:00,0.526693
2025-01-05 13:55:00,0.52843
2025-01-05 14:00:00,0.534822
2025-01-05 14:05:00,0.525394
2025-01-05 14:10:00,0.523502
2025-01-05 14:15:00,0.529876
2025-01-05 14:20:00,0.534125
2025-01-05 14:25:00,0.521998
2025-01-05 14:30:00,0.522518
2025-01-05 14:35:00,0.525783
2025-01-05 14:40:00,0.538854
2025-01-05 14:45:00,0.531563
2025-01-05 14:50:00,0.519376
2025-01-05 14:55:00,0.524827
2025-01-05 15:00:00,0.520364
2025-01-05 15:05:00,0.520282
2025-01-05 15:10:00,0.52686
2025-01-05 15:15:00,0.513617
2025-01-05 15:20:00,0.525275
2025-01-05 15:25:00,0.523641
2025-01-05 15:30:00,0.518661
2025-01-05 15:35:00,0.513812
2025-01-05 15:40:00,0.526026
2025-01-05 15:45:00,0.526365
2025-01-05 15:50:00,0.521915
2025-01-05 15:55:00,0.520919
2025-01-05 16:00:00,0.517266
2025-01-05 16:05:00,0.523843
2025-01-05 16:10:00,0.518368
2025-01-05 16:15:00,0.515564
2025-01-05 16:20:00,0.521595
2025-01-05 16:25:00,0.516595
2025-01-05 16:30:00,0.51211
2025-01-05 16:35:00,0.510236
2025-01-05 16:40:00,0.514027
2025-01-05 16:45:00,0.519891
2025-01-05 16:50:00,0.516431
2025-01-05 16:55:00,0.517314
2025-01-05 17:00:00,0.512745
2025-01-05 17:05:00,0.518163
2025-01-05 17:10:00,0.514854
2025-01-05 17:15:00,0.510489
2025-01-05 17:20:00,0.506622
2025-01-05 17:25:00,0.520106
2025-01-05 17:30:00,0.507466
2025-01-05 17:35:00,0.51122
2025-01-05 17:40:00,0.518279
2025-01-05 17:45:00,0.509123
2025-01-05 17:50:00,0.512375
2025-01-05 17:55:00,0.509414
2025-01-05 18:00:00,0.510975
2025-01-05 18:05:00,0.506494
2025-01-05 18:10:00,0.511205
2025-01-05 18:15:00,0.506047
2025-01-05 18:20:00,0.510851
2025-01-05 18:25:00,0.500832
2025-01-05 18:30:00,0.508424
2025-01-05 18:35:00,0.498561
2025-01-05 18:40:00,0.513337
2025-01-05 18:45:00,0.50561
2025-01-05 18:50:00,0.496892
2025-01-05 18:55:00,0.501506
2025-01-05 19:00:00,0.511893
2025-01-05 19:05:00,0.507265
2025-01-05 19:10:00,0.50772
2025-01-05 19:15:00,0.501429
2025-01-05 19:20:00,0.508159
2025-01-05 19:25:00,0.49554
2025-01-05 19:30:00,0.502531
2025-01-05 19:35:00,0.504379
2025-01-05 19:40:00,0.502854
2025-01-05 19:45:00,0.510338
2025-01-05 19:50:00,0.504717
2025-01-05 19:55:00,0.509755
2025-01-05 20:00:00,0.509233
2025-01-05 20:05:00,0.508494
2025-01-05 20:10:00,0.497508
2025-01-05 20:15:00,0.497201
2025-01-05 20:20:00,0.495235
2025-01-05 20:25:00,0.492501
2025-01-05 20:30:00,0.500886
2025-01-05 20:35:00,0.501567
2025-01-05 20:40:00,0.499547
2025-01-05 20:45:00,0.495424
2025-01-05 20:50:00,0.490623
2025-01-05 20:55:00,0.503929
2025-01-05 21:00:00,0.499433
2025-01-05 21:05:00,0.499433
2025-01-05 21:10:00,0.492565
2025-01-05 21:15:00,0.500837
2025-01-05 21:20:00,0.504574
2025-01-05 21:25:00,0.505359
2025-01-05 21:30:00,0.507344
2025-01-05 21:35:00,0.504588
2025-01-05 21:40:00,0.502896
2025-01-05 21:45:00,0.504721
2025-01-05 21:50:00,0.495789
2025-01-05 21:55:00,0.489268
2025-01-05 22:00:00,0.492246
2025-01-05 22:05:00,0.499429
2025-01-05 22:10:00,0.497553
2025-01-05 22:15:00,0.49884
2025-01-05 22:20:00,0.50659
2025-01-05 22:25:00,0.496149
2025-01-05 22:30:00,0.490519
2025-01-05 22:35:00,0.504409
2025-01-05 22:40:00,0.498149
2025-01-05 22:45:00,0.50638
2025-01-05 22:50:00,0.507058
2025-01-05 22:55:00,0.493711
2025-01-05 23:00:00,0.499632
2025-01-05 23:05:00,0.508011
2025-01-05 23:10:00,0.496746
2025-01-05 23:15:00,0.506577
2025-01-05 23:20:00,0.501029
2025-01-05 23:25:00,0.501972
2025-01-05 23:30:00,0.509617
2025-01-05 23:35:00,0.510556
2025-01-05 23:40:00,0.498508
2025-01-05 23:45:00,0.502035
2025-01-05 23:50:00,0.508701
2025-01-05 23:55:00,0.497282
2025-01-06 00:00:00,0.498463
2025-01-06 00:05:00,0.501128
2025-01-06 00:10:00,0.501286
2025-01-06 00:15:00,0.503533
2025-01-06 00:20:00,0.502992
2025-01-06 00:25:00,0.506647
2025-01-06 00:30:00,0.512934
2025-01-06 00:35:00,0.507966
2025-01-06 00:40:00,0.502894
2025-01-06 00:45:00,0.501586
2025-01-06 00:50:00,0.497373
2025-01-06 00:55:00,0.510141
2025-01-06 01:00:00,0.521278
2025-01-06 01:05:00,0.510318
2025-01-06 01:10:00,0.511473
2025-01-06 01:15:00,0.508231
2025-01-06 01:20:00,0.514683
2025-01-06 01:25:00,0.506769
2025-01-06 01:30:00,0.504846
2025-01-06 01:35:00,0.514197
2025-01-06 01:40:00,0.508498
2025-01-06 01:45:00,0.504228
2025-01-06 01:50:00,0.51
2025-01-06 01:55:00,0.518421
2025-01-06 02:00:00,0.511911
2025-01-06 02:05:00,0.507251
2025-01-06 02:10:00,0.513241
2025-01-06 02:15:00,0.514322
2025-01-06 02:20:00,0.51249
2025-01-06 02:25:00,0.510433
2025-01-06 02:30:00,0.511514
2025-01-06 02:35:00,0.513273
2025-01-06 02:40:00,0.514777
2025-01-06 02:45:00,0.507643
2025-01-06 02:50:00,0.516635
2025-01-06 02:55:00,0.511564
2025-01-06 03:00:00,0.522379
2025-01-06 03:05:00,0.509725
2025-01-06 03:10:00,0.521861
2025-01-06 03:15:00,0.523074
2025-01-06 03:20:00,0.510797
2025-01-06 03:25:00,0.522057
2025-01-06 03:30:00,0.515957
2025-01-06 03:35:00,0.517223
2025-01-06 03:40:00,0.520866
2025-01-06 03:45:00,0.524011
2025-01-06 03:50:00,0.52666
2025-01-06 03:55:00,0.514182
2025-01-06 04:00:00,0.511347
2025-01-06 04:05:00,0.527921
2025-01-06 04:10:00,0.521027
2025-01-06 04:15:00,0.520254
2025-01-06 04:20:00,0.51815
2025-01-06 04:25:00,0.526335
2025-01-06 04:30:00,0.517948
2025-01-06 04:35:00,0.519802
2025-01-06 04:40:00,0.526029
2025-01-06 04:45:00,0.528967
2025-01-06 04:50:00,0.522058
2025-01-06 04:55:00,0.523245
2025-01-06 05:00:00,0.523253
2025-01-06 05:05:00,0.529263
2025-01-06 05:10:00,0.528052
2025-01-06 05:15:00,0.51937
2025-01-06 05:20:00,0.527904
2025-01-06 05:25:00,0.521283
2025-01-06 05:30:00,0.533363
2025-01-06 05:35:00,0.530687
2025-01-06 05:40:00,0.534786
2025-01-06 05:45:00,0.526494
2025-01-06 05:50:00,0.519325
2025-01-06 05:55:00,0.526004
2025-01-06 06:00:00,0.533737
2025-01-06 06:05:00,0.531419
2025-01-06 06:10:00,0.53136
2025-01-06 06:15:00,0.529595
2025-01-06 06:20:00,0.525423
2025-01-06 06:25:00,0.533498
2025-01-06 06:30:00,0.538917
2025-01-06 06:35:00,0.527032
2025-01-06 06:40:00,0.535227
2025-01-06 06:45:00,0.533799
2025-01-06 06:50:00,0.531993
2025-01-06 06:55:00,0.536239
2025-01-06 07:00:00,0.533706
2025-01-06 07:05:00,0.535827
2025-01-06 07:10:00,0.529706
2025-01-06 07:15:00,0.536518
2025-01-06 07:20:00,0.534263
2025-01-06 07:25:00,0.532921
2025-01-06 07:30:00,0.538624
2025-01-06 07:35:00,0.534526
2025-01-06 07:40:00,0.537632
2025-01-06 07:45:00,0.526937
2025-01-06 07:50:00,0.531338
2025-01-06 07:55:00,0.541461
2025-01-06 08:00:00,0.532804
2025-01-06 08:05:00,0.535804
2025-01-06 08:10:00,0.53694
2025-01-06 08:15:00,0.541077
2025-01-06 08:20:00,0.536747
2025-01-06 08:25:00,0.529941
2025-01-06 08:30:00,0.539786
2025-01-06 08:35:00,0.534354
2025-01-06 08:40:00,0.541363
2025-01-06 08:45:00,0.537591
2025-01-06 08:50:00,0.544927
2025-01-06 08:55:00,0.539771
2025-01-06 09:00:00,0.539714
2025-01-06 09:05:00,0.547974
2025-01-06 09:10:00,0.542273
