timestamp,ambient_temp_C,ambient_rh_pct,wetbulb_C,occ_index,dayofweek,hourofday,is_weekend,cooling_load_kw,n_chillers_on,plr,chws_sp_C,avg_sat_C,chiller_power_kw,chw_pumps_kw,cw_pumps_kw,tower_fans_kw,plant_power_kw,price_yuan_per_kwh,ef_kg_per_kwh,cost_yuan_per_step,carbon_kg_per_step
2025-01-14 20:15:00,5.52,84.9,2.51,0.236,2,4,0,1446.3,2,0.603,8.29,13.38,336.5,36.4,29.8,11.9,414.6,0.6602,0.5341,68.42,55.35
2025-01-14 20:30:00,5.61,83.9,2.4,0.155,2,4,0,1258.7,2,0.524,8.45,13.47,290.2,29.0,23.7,9.5,352.3,0.617,0.5337,54.34,47.002
2025-01-14 20:45:00,5.45,98.0,5.05,0.123,2,4,0,1393.3,2,0.581,8.34,13.4,323.3,34.2,28.0,11.2,396.6,0.6603,0.5246,65.47,52.015
2025-01-14 21:00:00,5.39,90.6,3.52,0.214,2,5,0,1491.1,2,0.621,8.26,13.35,347.6,38.4,31.4,12.6,429.9,0.6246,0.5392,67.13,57.948
2025-01-14 21:15:00,6.52,91.4,4.81,0.105,2,5,0,1254.3,2,0.523,8.45,13.47,289.1,28.8,23.6,9.4,350.9,0.6598,0.5378,57.88,47.173
2025-01-14 21:30:00,5.52,76.1,0.74,0.214,2,5,0,1352.0,2,0.563,8.37,13.42,313.1,32.5,26.6,10.6,382.8,0.63,0.5318,60.3,50.898
2025-01-14 21:45:00,4.91,86.1,2.13,0.155,2,5,0,1280.7,2,0.534,8.43,13.46,295.6,29.8,24.4,9.7,359.4,0.6033,0.535,54.21,48.075
2025-01-14 22:00:00,5.1,70.0,-0.91,0.192,2,6,0,1311.6,2,0.547,8.41,13.44,303.1,30.9,25.3,10.1,369.5,0.7664,0.5392,70.8,49.808
2025-01-14 22:15:00,5.47,76.1,0.7,0.148,2,6,0,1306.9,2,0.545,8.41,13.45,302.0,30.8,25.2,10.1,368.0,0.7537,0.5328,69.34,49.012
2025-01-14 22:30:00,5.08,74.4,-0.05,0.185,2,6,0,1293.4,2,0.539,8.42,13.45,298.7,30.3,24.8,9.9,363.6,0.8312,0.5364,75.55,48.756
2025-01-14 22:45:00,5.38,87.9,2.96,0.122,2,6,0,1385.0,2,0.577,8.35,13.41,321.2,33.8,27.7,11.1,393.9,0.8677,0.5334,85.44,52.521
2025-01-14 23:00:00,5.87,75.0,0.88,0.174,2,7,0,1372.1,2,0.572,8.36,13.41,318.0,33.3,27.3,10.9,389.5,0.7557,0.5397,73.59,52.561
2025-01-14 23:15:00,6.93,79.0,2.73,0.233,2,7,0,1398.7,2,0.583,8.33,13.4,324.6,34.4,28.2,11.3,398.5,0.815,0.535,81.19,53.289
2025-01-14 23:30:00,7.81,73.5,2.51,0.253,2,7,0,1388.4,2,0.579,8.34,13.41,322.1,34.0,27.8,11.1,395.0,0.8219,0.5283,81.16,52.168
2025-01-14 23:45:00,6.72,84.1,3.55,0.243,2,7,0,1581.1,2,0.659,8.18,13.31,370.2,42.5,34.8,13.9,461.4,0.8082,0.5366,93.22,61.896
2025-01-15 00:00:00,7.04,82.7,3.57,0.443,2,8,0,1553.4,2,0.647,8.21,13.32,363.2,41.2,33.7,13.5,451.6,0.8068,0.5286,91.09,59.676
2025-01-15 00:15:00,8.5,82.3,4.95,0.374,2,8,0,1600.3,2,0.667,8.17,13.3,375.1,43.4,35.5,14.2,468.2,0.7297,0.5259,85.41,61.557
2025-01-15 00:30:00,7.9,69.6,1.83,0.4,2,8,0,1739.0,2,0.725,8.05,13.23,410.4,50.4,41.2,16.5,518.5,0.7846,0.5302,101.71,68.729
2025-01-15 00:45:00,8.28,77.6,3.8,0.494,2,8,0,1720.6,2,0.717,8.07,13.24,405.7,49.4,40.4,16.2,511.7,0.7526,0.5249,96.28,67.148
2025-01-15 01:00:00,7.23,63.7,-0.03,0.811,2,9,0,2096.7,3,0.582,8.34,13.4,486.6,34.4,28.1,16.9,566.0,1.1013,0.5312,155.82,75.155
2025-01-15 01:15:00,7.81,83.5,4.5,0.746,2,9,0,1863.2,2,0.776,7.95,13.17,442.4,57.3,46.9,18.8,565.3,1.0566,0.5278,149.33,74.586
2025-01-15 01:30:00,8.55,73.4,3.22,0.797,2,9,0,2013.3,2,0.839,7.82,13.09,481.6,66.4,54.4,21.7,624.1,1.1109,0.5265,173.33,82.153
2025-01-15 01:45:00,8.67,78.5,4.37,0.855,2,9,0,2038.8,2,0.85,7.8,13.08,488.3,68.1,55.7,22.3,634.4,1.1053,0.5306,175.29,84.142
2025-01-15 02:00:00,8.62,69.0,2.43,1.0,2,10,0,2057.1,3,0.571,8.36,13.41,476.8,33.3,27.2,16.3,553.7,1.0839,0.5252,150.04,72.703
2025-01-15 02:15:00,8.82,60.4,0.9,0.947,2,10,0,2265.3,3,0.629,8.24,13.34,528.6,39.2,32.1,19.2,619.1,1.1064,0.5243,171.26,81.156
2025-01-15 02:30:00,8.73,79.7,4.67,1.0,2,10,0,2159.4,3,0.6,8.3,13.38,502.2,36.1,29.6,17.7,585.6,1.1247,0.5263,164.65,77.047
2025-01-15 02:45:00,8.73,69.7,2.67,0.927,2,10,0,1994.7,2,0.831,7.84,13.1,476.7,65.3,53.4,21.4,616.7,1.1066,0.5245,170.61,80.867
2025-01-15 03:00:00,8.89,64.8,1.84,0.889,2,11,0,2193.8,3,0.609,8.28,13.37,510.7,37.1,30.4,18.2,596.4,1.1476,0.5212,171.11,77.71
2025-01-15 03:15:00,9.71,64.5,2.61,0.86,2,11,0,2140.9,3,0.595,8.31,13.39,497.6,35.6,29.1,17.5,579.8,1.1076,0.5261,160.54,76.251
2025-01-15 03:30:00,8.96,68.6,2.69,0.847,2,11,0,1994.5,2,0.831,7.84,13.1,476.6,65.2,53.4,21.4,616.6,1.1171,0.523,172.2,80.626
2025-01-15 03:45:00,9.0,66.7,2.34,0.745,2,11,0,1986.8,2,0.828,7.84,13.11,474.6,64.8,53.0,21.2,613.6,1.1888,0.5236,182.35,80.322
2025-01-15 04:00:00,8.31,58.7,0.31,0.353,2,12,0,1477.2,2,0.615,8.27,13.36,344.1,37.7,30.9,12.4,425.1,0.814,0.5249,86.51,55.786
2025-01-15 04:15:00,9.6,56.4,1.6,0.405,2,12,0,1752.8,2,0.73,8.04,13.22,413.9,51.1,41.8,16.7,523.6,0.8349,0.5219,109.3,68.318
2025-01-15 04:30:00,8.68,56.0,0.68,0.342,2,12,0,1570.9,2,0.655,8.19,13.31,367.7,42.0,34.4,13.7,457.8,0.7893,0.5212,90.33,59.654
2025-01-15 04:45:00,9.7,55.3,1.7,0.504,2,12,0,1812.6,2,0.755,7.99,13.19,429.3,54.4,44.5,17.8,546.0,0.7881,0.5141,107.58,70.18
2025-01-15 05:00:00,8.4,55.7,0.4,0.205,2,13,0,1333.9,2,0.556,8.39,13.43,308.6,31.8,26.0,10.4,376.9,0.7724,0.5195,72.77,48.942
2025-01-15 05:15:00,9.51,66.3,2.78,0.305,2,13,0,1515.7,2,0.632,8.24,13.34,353.8,39.5,32.3,12.9,438.4,0.7893,0.5259,86.51,57.639
2025-01-15 05:30:00,9.43,65.1,2.46,0.21,2,13,0,1543.8,2,0.643,8.21,13.33,360.8,40.7,33.3,13.3,448.2,0.7775,0.5148,87.13,57.687
2025-01-15 05:45:00,9.58,72.0,3.98,0.216,2,13,0,1544.9,2,0.644,8.21,13.33,361.1,40.8,33.4,13.3,448.6,0.8171,0.5199,91.64,58.305
2025-01-15 06:00:00,9.0,61.2,1.24,0.28,2,14,0,1513.8,2,0.631,8.24,13.34,353.3,39.4,32.2,12.9,437.8,0.8108,0.5159,88.74,56.459
2025-01-15 06:15:00,9.92,54.3,1.92,0.079,2,14,0,1504.7,2,0.627,8.25,13.35,351.0,39.0,31.9,12.8,434.6,0.802,0.5167,87.14,56.145
2025-01-15 06:30:00,9.28,65.7,2.41,0.266,2,14,0,1551.4,2,0.646,8.21,13.32,362.8,41.1,33.6,13.4,450.9,0.7891,0.514,88.95,57.944
2025-01-15 06:45:00,9.59,59.7,1.59,0.098,2,14,0,1404.9,2,0.585,8.33,13.4,326.2,34.7,28.4,11.3,400.5,0.764,0.5126,76.5,51.325
2025-01-15 07:00:00,9.79,59.4,1.79,0.2,2,15,0,1552.0,2,0.647,8.21,13.32,362.9,41.1,33.6,13.5,451.1,0.7843,0.5107,88.45,57.598
2025-01-15 07:15:00,8.48,49.2,0.48,0.209,2,15,0,1315.5,2,0.548,8.4,13.44,304.1,31.1,25.4,10.2,370.8,0.7545,0.5145,69.94,47.697
2025-01-15 07:30:00,8.86,41.9,0.86,0.21,2,15,0,1350.0,2,0.563,8.37,13.42,312.6,32.4,26.5,10.6,382.2,0.8002,0.518,76.46,49.497
2025-01-15 07:45:00,9.15,47.9,1.15,0.201,2,15,0,1561.3,2,0.651,8.2,13.32,365.2,41.5,34.0,13.6,454.4,0.7581,0.514,86.12,58.388
2025-01-15 08:00:00,8.36,56.3,0.36,0.203,2,16,0,1360.3,2,0.567,8.37,13.42,315.1,32.8,26.9,10.8,385.6,0.744,0.5071,71.72,48.882
2025-01-15 08:15:00,7.98,49.5,-0.02,0.226,2,16,0,1334.7,2,0.556,8.39,13.43,308.8,31.8,26.0,10.4,377.1,0.7691,0.5146,72.51,48.519
2025-01-15 08:30:00,8.37,53.5,0.37,0.225,2,16,0,1351.6,2,0.563,8.37,13.42,313.0,32.5,26.6,10.6,382.7,0.7512,0.5116,71.88,48.954
2025-01-15 08:45:00,8.93,55.2,0.93,0.237,2,16,0,1481.5,2,0.617,8.27,13.36,345.2,37.9,31.0,12.4,426.6,0.7894,0.5143,84.19,54.85
2025-01-15 09:00:00,8.18,53.4,0.18,0.087,2,17,0,1379.7,2,0.575,8.35,13.41,319.9,33.6,27.5,11.0,392.1,0.7534,0.5128,73.85,50.268
2025-01-15 09:15:00,8.49,58.6,0.49,0.31,2,17,0,1462.9,2,0.61,8.28,13.37,340.6,37.1,30.4,12.1,420.2,0.7472,0.5115,78.5,53.735
2025-01-15 09:30:00,8.64,55.2,0.64,0.201,2,17,0,1434.1,2,0.598,8.3,13.38,333.4,35.9,29.4,11.7,410.4,0.7896,0.5061,81.01,51.929
2025-01-15 09:45:00,8.34,58.4,0.34,0.109,2,17,0,1282.0,2,0.534,8.43,13.46,295.9,29.8,24.4,9.8,359.9,0.7574,0.5053,68.14,45.462
2025-01-15 10:00:00,7.57,59.8,-0.43,0.18,2,18,0,1190.3,2,0.496,8.51,13.5,273.5,26.5,21.7,8.7,330.4,1.1089,0.5088,91.59,42.026
2025-01-15 10:15:00,7.46,43.2,-0.54,0.261,2,18,0,1302.1,2,0.543,8.41,13.45,300.8,30.6,25.0,10.0,366.4,1.0882,0.5129,99.68,46.98
2025-01-15 10:30:00,8.13,58.1,0.13,0.267,2,18,0,1435.6,2,0.598,8.3,13.38,333.8,36.0,29.4,11.8,410.9,1.1396,0.5056,117.07,51.945
2025-01-15 10:45:00,7.84,61.1,0.07,0.211,2,18,0,1549.4,2,0.646,8.21,13.33,362.2,41.0,33.5,13.4,450.2,1.1376,0.5063,128.04,56.986
2025-01-15 11:00:00,7.2,65.1,0.22,0.153,2,19,0,1269.9,2,0.529,8.44,13.47,292.9,29.4,24.0,9.6,355.9,1.1353,0.5083,101.02,45.232
2025-01-15 11:15:00,6.19,68.0,-0.21,0.255,2,19,0,1368.4,2,0.57,8.36,13.42,317.1,33.2,27.1,10.9,388.3,1.1475,0.5067,111.39,49.188
2025-01-15 11:30:00,7.32,74.3,2.18,0.234,2,19,0,1466.5,2,0.611,8.28,13.37,341.5,37.3,30.5,12.2,421.5,1.1225,0.5202,118.27,54.808
2025-01-15 11:45:00,7.63,67.3,1.1,0.286,2,19,0,1559.2,2,0.65,8.2,13.32,364.7,41.4,33.9,13.6,453.6,1.0991,0.5136,124.64,58.247
2025-01-15 12:00:00,7.34,65.1,0.36,0.212,2,20,0,1324.6,2,0.552,8.4,13.44,306.3,31.4,25.7,10.3,373.8,1.133,0.5107,105.88,47.722
2025-01-15 12:15:00,7.1,70.8,1.26,0.17,2,20,0,1437.3,2,0.599,8.3,13.38,334.2,36.0,29.5,11.8,411.5,1.1327,0.5066,116.53,52.118
2025-01-15 12:30:00,7.43,72.7,1.96,0.206,2,20,0,1420.2,2,0.592,8.32,13.39,330.0,35.3,28.9,11.6,405.7,1.1112,0.5027,112.7,50.988
2025-01-15 12:45:00,6.92,54.7,-1.08,0.252,2,20,0,1345.7,2,0.561,8.38,13.43,311.5,32.3,26.4,10.6,380.8,1.1486,0.5084,109.34,48.399
2025-01-15 13:00:00,6.13,66.8,-0.51,0.251,2,21,0,1419.7,2,0.592,8.32,13.39,329.8,35.3,28.9,11.5,405.5,1.1439,0.5085,115.97,51.549
2025-01-15 13:15:00,6.22,67.1,-0.35,0.161,2,21,0,1390.6,2,0.579,8.34,13.4,322.6,34.1,27.9,11.2,395.7,1.0767,0.513,106.52,50.75
2025-01-15 13:30:00,6.1,68.9,-0.13,0.242,2,21,0,1477.3,2,0.616,8.27,13.36,344.2,37.7,30.9,12.4,425.2,1.1429,0.5107,121.48,54.286
2025-01-15 13:45:00,6.65,69.7,0.59,0.208,2,21,0,1462.9,2,0.61,8.28,13.37,340.6,37.1,30.4,12.1,420.2,1.1407,0.5095,119.84,53.531
2025-01-15 14:00:00,5.82,70.8,-0.03,0.082,2,22,0,1291.9,2,0.538,8.42,13.45,298.3,30.2,24.7,9.9,363.1,0.7801,0.5124,70.81,46.508
2025-01-15 14:15:00,6.2,68.3,-0.14,0.291,2,22,0,1471.2,2,0.613,8.27,13.36,342.7,37.5,30.7,12.3,423.1,0.7527,0.5121,79.61,54.164
2025-01-15 14:30:00,5.24,74.8,0.19,0.263,2,22,0,1506.4,2,0.628,8.24,13.35,351.5,39.0,31.9,12.8,435.2,0.7285,0.5078,79.26,55.25
2025-01-15 14:45:00,5.14,71.7,-0.51,0.329,2,22,0,1322.1,2,0.551,8.4,13.44,305.7,31.3,25.6,10.3,373.0,0.7739,0.5163,72.16,48.138
2025-01-15 15:00:00,5.75,81.6,2.07,0.23,2,23,0,1502.6,2,0.626,8.25,13.35,350.5,38.9,31.8,12.7,433.9,0.8,0.5192,86.78,56.322
2025-01-15 15:15:00,6.5,77.2,1.94,0.188,2,23,0,1464.3,2,0.61,8.28,13.37,340.9,37.2,30.4,12.2,420.7,0.7701,0.5183,81.0,54.51
2025-01-15 15:30:00,6.12,73.8,0.88,0.05,2,23,0,1217.5,2,0.507,8.49,13.49,280.1,27.5,22.5,9.0,339.1,0.7437,0.5151,63.04,43.659
2025-01-15 15:45:00,5.85,70.2,-0.11,0.233,2,23,0,1414.8,2,0.589,8.32,13.39,328.6,35.1,28.7,11.5,403.9,0.779,0.5137,78.65,51.869
2025-01-15 16:00:00,5.91,74.4,0.8,0.227,3,0,0,1330.5,2,0.554,8.39,13.43,307.8,31.7,25.9,10.4,375.7,0.6161,0.5163,57.87,48.501
2025-01-15 16:15:00,5.66,79.7,1.59,0.138,3,0,0,1284.0,2,0.535,8.43,13.46,296.4,29.9,24.5,9.8,360.5,0.6295,0.5271,56.74,47.504
2025-01-15 16:30:00,5.03,79.2,0.87,0.1,3,0,0,1338.4,2,0.558,8.38,13.43,309.7,32.0,26.2,10.5,378.4,0.5982,0.516,56.58,48.807
2025-01-15 16:45:00,4.9,76.1,0.13,0.163,3,0,0,1382.0,2,0.576,8.35,13.41,320.5,33.7,27.6,11.0,392.9,0.6228,0.516,61.17,50.676
2025-01-15 17:00:00,4.18,78.5,-0.13,0.193,3,1,0,1394.5,2,0.581,8.34,13.4,323.6,34.2,28.0,11.2,397.0,0.628,0.5297,62.33,52.581
2025-01-15 17:15:00,5.32,87.2,2.76,0.128,3,1,0,1417.8,2,0.591,8.32,13.39,329.4,35.2,28.8,11.5,404.9,0.6054,0.5226,61.28,52.904
2025-01-15 17:30:00,4.62,85.9,1.79,0.186,3,1,0,1258.5,2,0.524,8.45,13.47,290.1,28.9,23.7,9.5,352.2,0.6789,0.5136,59.78,45.226
2025-01-15 17:45:00,5.88,81.4,2.16,0.359,3,1,0,1526.6,2,0.636,8.23,13.34,356.5,39.9,32.7,13.1,442.2,0.6543,0.5274,72.34,58.314
2025-01-15 18:00:00,5.01,83.3,1.67,0.209,3,2,0,1383.3,2,0.576,8.35,13.41,320.8,33.8,27.6,11.1,393.3,0.6508,0.5203,63.99,51.16
2025-01-15 18:15:00,4.14,91.1,2.37,0.217,3,2,0,1446.5,2,0.603,8.29,13.38,336.5,36.4,29.8,11.9,414.6,0.6271,0.5232,65.0,54.228
2025-01-15 18:30:00,5.77,79.2,1.6,0.21,3,2,0,1542.9,2,0.643,8.21,13.33,360.6,40.7,33.3,13.3,447.9,0.6319,0.5253,70.76,58.825
2025-01-15 18:45:00,5.85,89.3,3.72,0.186,3,2,0,1262.1,2,0.526,8.45,13.47,291.0,29.1,23.8,9.5,353.4,0.6343,0.5267,56.04,46.53
2025-01-15 19:00:00,5.96,86.4,3.24,0.263,3,3,0,1382.0,2,0.576,8.35,13.41,320.5,33.7,27.6,11.0,392.8,0.6111,0.5276,60.02,51.821
2025-01-15 19:15:00,5.31,86.0,2.52,0.205,3,3,0,1218.0,2,0.508,8.48,13.49,280.2,27.5,22.5,9.0,339.2,0.6249,0.5276,53.0,44.74
2025-01-15 19:30:00,5.43,88.8,3.19,0.166,3,3,0,1249.3,2,0.521,8.46,13.48,287.9,28.6,23.4,9.4,349.3,0.5921,0.5298,51.7,46.265
2025-01-15 19:45:00,6.2,91.1,4.42,0.216,3,3,0,1411.5,2,0.588,8.32,13.39,327.8,34.9,28.6,11.4,402.7,0.6191,0.5236,62.34,52.718
2025-01-15 20:00:00,5.54,82.0,1.95,0.179,3,4,0,1365.7,2,0.569,8.36,13.42,316.5,33.1,27.1,10.8,387.4,0.6387,0.5347,61.86,51.79
2025-01-15 20:15:00,5.9,84.8,2.86,0.22,3,4,0,1555.1,2,0.648,8.2,13.32,363.7,41.3,33.8,13.5,452.2,0.5893,0.5286,66.62,59.751
2025-01-15 20:30:00,6.07,86.0,3.27,0.114,3,4,0,1241.9,2,0.517,8.47,13.48,286.1,28.3,23.2,9.3,346.9,0.6247,0.5269,54.18,45.695
2025-01-15 20:45:00,5.71,79.1,1.52,0.199,3,4,0,1380.4,2,0.575,8.35,13.41,320.1,33.7,27.5,11.0,392.3,0.6206,0.5237,60.87,51.367
2025-01-15 21:00:00,6.04,78.5,1.75,0.162,3,5,0,1409.3,2,0.587,8.33,13.4,327.3,34.8,28.5,11.4,402.0,0.6178,0.5342,62.09,53.688
2025-01-15 21:15:00,6.56,80.4,2.64,0.196,3,5,0,1467.5,2,0.611,8.28,13.37,341.7,37.3,30.5,12.2,421.8,0.5817,0.532,61.34,56.099
2025-01-15 21:30:00,6.34,86.6,3.65,0.249,3,5,0,1406.4,2,0.586,8.33,13.4,326.5,34.7,28.4,11.4,401.0,0.6148,0.5259,61.64,52.727
2025-01-15 21:45:00,6.5,73.8,1.27,0.219,3,5,0,1264.1,2,0.527,8.45,13.47,291.5,29.2,23.9,9.5,354.1,0.6087,0.5332,53.88,47.194
2025-01-15 22:00:00,6.49,83.4,3.16,0.243,3,6,0,1343.5,2,0.56,8.38,13.43,311.0,32.2,26.3,10.5,380.0,0.7671,0.5284,72.88,50.202
2025-01-15 22:15:00,5.83,82.8,2.39,0.23,3,6,0,1486.6,2,0.619,8.26,13.36,346.5,38.2,31.2,12.5,428.4,0.8092,0.5308,86.66,56.846
2025-01-15 22:30:00,7.09,91.6,5.42,0.141,3,6,0,1199.0,2,0.5,8.5,13.5,275.6,26.8,21.9,8.8,333.2,0.7646,0.5341,63.68,44.485
2025-01-15 22:45:00,6.84,93.0,5.44,0.223,3,6,0,1465.3,2,0.611,8.28,13.37,341.2,37.2,30.5,12.2,421.0,0.755,0.5304,79.47,55.824
2025-01-15 23:00:00,7.63,67.7,1.18,0.252,3,7,0,1400.5,2,0.584,8.33,13.4,325.1,34.5,28.2,11.3,399.1,0.7528,0.5334,75.1,53.219
2025-01-15 23:15:00,7.64,74.0,2.43,0.143,3,7,0,1390.5,2,0.579,8.34,13.4,322.6,34.1,27.9,11.2,395.7,0.7764,0.5262,76.8,52.053
2025-01-15 23:30:00,6.53,79.7,2.46,0.207,3,7,0,1310.0,2,0.546,8.41,13.44,302.7,30.9,25.3,10.1,369.0,0.8327,0.5288,76.82,48.782
2025-01-15 23:45:00,7.69,78.5,3.38,0.119,3,7,0,1414.8,2,0.59,8.32,13.39,328.6,35.1,28.7,11.5,403.9,0.7996,0.5376,80.73,54.277
2025-01-16 00:00:00,7.73,76.0,2.92,0.387,3,8,0,1575.0,2,0.656,8.19,13.31,368.7,42.2,34.5,13.8,459.2,0.7552,0.5288,86.7,60.702
2025-01-16 00:15:00,8.82,78.7,4.55,0.379,3,8,0,1557.3,2,0.649,8.2,13.32,364.2,41.4,33.8,13.5,453.0,0.7579,0.527,85.83,59.676
2025-01-16 00:30:00,8.95,79.1,4.78,0.365,3,8,0,1817.0,2,0.757,7.99,13.19,430.4,54.7,44.7,17.9,547.7,0.8035,0.5213,110.02,71.381
2025-01-16 00:45:00,8.31,76.6,3.62,0.316,3,8,0,1627.6,2,0.678,8.14,13.29,382.0,44.7,36.6,14.6,477.9,0.8097,0.5198,96.75,62.103
2025-01-16 01:00:00,8.16,70.8,2.31,0.727,3,9,0,1928.3,2,0.803,7.89,13.14,459.3,61.2,50.0,20.0,590.5,1.1162,0.53,164.78,78.247
2025-01-16 01:15:00,9.12,65.3,2.18,0.841,3,9,0,2119.5,3,0.589,8.32,13.39,492.3,35.0,28.6,17.2,573.1,1.1458,0.5219,164.16,74.767
2025-01-16 01:30:00,6.97,72.5,1.47,0.775,3,9,0,1802.5,2,0.751,8.0,13.2,426.7,53.9,44.1,17.6,542.2,1.1248,0.5232,152.48,70.932
2025-01-16 01:45:00,8.98,74.4,3.86,0.82,3,9,0,1851.2,2,0.771,7.96,13.17,439.3,56.6,46.3,18.5,560.7,1.1086,0.524,155.4,73.447
2025-01-16 02:00:00,9.83,68.3,3.49,0.996,3,10,0,2129.5,3,0.592,8.32,13.39,494.8,35.3,28.9,17.3,576.2,1.143,0.5238,164.65,75.456
2025-01-16 02:15:00,9.54,72.3,3.99,0.956,3,10,0,2194.6,3,0.61,8.28,13.37,510.9,37.1,30.4,18.2,596.7,1.1027,0.522,164.49,77.87
2025-01-16 02:30:00,11.1,69.2,4.94,0.961,3,10,0,2369.6,3,0.658,8.18,13.31,554.8,42.4,34.7,20.8,652.8,1.1092,0.5234,181.02,85.413
2025-01-16 02:45:00,9.9,52.1,1.9,1.0,3,10,0,2195.0,3,0.61,8.28,13.37,511.0,37.1,30.4,18.2,596.8,1.1184,0.5229,166.86,78.015
2025-01-16 03:00:00,9.68,54.7,1.68,0.691,3,11,0,1785.4,2,0.744,8.01,13.21,422.3,52.9,43.3,17.3,535.8,1.129,0.5244,151.23,70.241
2025-01-16 03:15:00,10.36,55.4,2.36,0.779,3,11,0,2057.1,3,0.571,8.36,13.41,476.8,33.3,27.2,16.3,553.7,1.1276,0.5164,156.08,71.477
2025-01-16 03:30:00,9.53,64.9,2.51,0.821,3,11,0,1959.3,2,0.816,7.87,13.12,467.4,63.0,51.6,20.6,602.7,1.1126,0.5243,167.63,78.99
2025-01-16 03:45:00,10.13,58.4,2.13,0.756,3,11,0,1946.0,2,0.811,7.88,13.13,463.9,62.2,50.9,20.4,597.4,1.1383,0.5234,170.01,78.175
2025-01-16 04:00:00,9.5,67.8,3.05,0.439,3,12,0,1759.5,2,0.733,8.03,13.22,415.6,51.5,42.1,16.9,526.1,0.7314,0.5198,96.2,68.371
2025-01-16 04:15:00,10.13,58.0,2.13,0.311,3,12,0,1818.2,2,0.758,7.98,13.19,430.7,54.7,44.8,17.9,548.2,0.8184,0.5254,112.15,72.0
2025-01-16 04:30:00,8.88,74.1,3.71,0.411,3,12,0,1706.2,2,0.711,8.08,13.25,402.0,48.7,39.8,15.9,506.4,0.7504,0.5243,95.01,66.376
2025-01-16 04:45:00,10.22,59.3,2.22,0.309,3,12,0,1574.6,2,0.656,8.19,13.31,368.6,42.2,34.5,13.8,459.1,0.8027,0.5216,92.12,59.862
2025-01-16 05:00:00,9.35,57.0,1.35,0.202,3,13,0,1597.7,2,0.666,8.17,13.3,374.4,43.3,35.4,14.2,467.3,0.8179,0.5206,95.54,60.808
2025-01-16 05:15:00,10.37,52.1,2.37,0.244,3,13,0,1582.1,2,0.659,8.18,13.31,370.5,42.5,34.8,13.9,461.7,0.7593,0.5139,87.64,59.321
2025-01-16 05:30:00,8.65,53.0,0.65,0.194,3,13,0,1516.8,2,0.632,8.24,13.34,354.1,39.5,32.3,12.9,438.8,0.7908,0.525,86.75,57.593
2025-01-16 05:45:00,9.86,59.0,1.86,0.211,3,13,0,1521.1,2,0.634,8.23,13.34,355.1,39.7,32.5,13.0,440.3,0.7982,0.5194,87.86,57.171
2025-01-16 06:00:00,9.74,51.1,1.74,0.197,3,14,0,1453.0,2,0.605,8.29,13.37,338.1,36.7,30.0,12.0,416.8,0.8156,0.5118,84.99,53.34
2025-01-16 06:15:00,9.18,63.5,1.89,0.216,3,14,0,1300.7,2,0.542,8.42,13.45,300.4,30.5,25.0,10.0,365.9,0.7692,0.5145,70.37,47.074
2025-01-16 06:30:00,9.87,52.1,1.87,0.235,3,14,0,1551.6,2,0.646,8.21,13.32,362.8,41.1,33.6,13.4,451.0,0.7583,0.5159,85.49,58.163
2025-01-16 06:45:00,9.23,64.7,2.18,0.125,3,14,0,1437.4,2,0.599,8.3,13.38,334.2,36.0,29.5,11.8,411.5,0.7811,0.517,80.36,53.192
2025-01-16 07:00:00,9.25,63.8,2.02,0.177,3,15,0,1451.0,2,0.605,8.29,13.37,337.6,36.6,30.0,12.0,416.2,0.8002,0.5023,83.26,52.263
2025-01-16 07:15:00,9.7,46.7,1.7,0.195,3,15,0,1480.0,2,0.617,8.27,13.36,344.9,37.9,31.0,12.4,426.1,0.809,0.5145,86.18,54.803
2025-01-16 07:30:00,9.68,53.4,1.68,0.216,3,15,0,1362.3,2,0.568,8.36,13.42,315.6,32.9,26.9,10.8,386.3,0.8077,0.5088,78.0,49.134
2025-01-16 07:45:00,9.89,65.3,2.94,0.166,3,15,0,1440.1,2,0.6,8.3,13.38,334.9,36.1,29.6,11.8,412.4,0.7602,0.5117,78.38,52.755
2025-01-16 08:00:00,8.55,59.0,0.55,0.233,3,16,0,1444.8,2,0.602,8.3,13.38,336.1,36.3,29.7,11.9,414.0,0.7436,0.5154,76.97,53.348
2025-01-16 08:15:00,8.2,56.6,0.2,0.231,3,16,0,1432.6,2,0.597,8.31,13.38,333.0,35.8,29.3,11.7,409.9,0.7812,0.5102,80.05,52.282
2025-01-16 08:30:00,9.24,53.2,1.24,0.258,3,16,0,1534.2,2,0.639,8.22,13.33,358.4,40.3,33.0,13.2,444.9,0.7165,0.514,79.69,57.162
2025-01-16 08:45:00,9.17,58.7,1.17,0.239,3,16,0,1587.0,2,0.661,8.18,13.31,371.7,42.8,35.0,14.0,463.5,0.7534,0.5064,87.29,58.673
2025-01-16 09:00:00,9.14,50.0,1.14,0.119,3,17,0,1481.8,2,0.617,8.27,13.36,345.3,37.9,31.0,12.4,426.7,0.7809,0.5114,83.3,54.557
2025-01-16 09:15:00,9.88,57.7,1.88,0.243,3,17,0,1407.2,2,0.586,8.33,13.4,326.7,34.8,28.4,11.4,401.3,0.7486,0.5052,75.1,50.683
2025-01-16 09:30:00,8.74,57.3,0.74,0.196,3,17,0,1351.9,2,0.563,8.37,13.42,313.1,32.5,26.6,10.6,382.8,0.8158,0.5157,78.08,49.36
